Reading_Count,Pitch,Yaw,Pitotstatic
0,-133.697,-13.234,51.214
1,-132.919,-13.036,50.982
2,-132.467,-12.182,50.984
3,-131.953,-12.192,50.943
4,-131.693,-12.096,51.092
5,-132.278,-12.044,51.042
6,-129.769,-12.152,50.878
7,-129.980,-11.940,50.399
8,-130.381,-12.217,50.731
9,-129.909,-11.149,50.388
10,-129.039,-11.669,51.017
11,-128.698,-11.813,51.329
12,-128.871,-12.404,51.169
13,-127.804,-11.477,50.718
14,-128.652,-11.387,51.140
15,-127.390,-11.317,51.059
16,-126.959,-11.648,51.726
17,-127.832,-10.705,51.074
18,-127.028,-10.453,51.033
19,-127.467,-11.438,51.294
20,-127.238,-11.710,51.224
21,-126.471,-11.188,51.362
22,-127.127,-11.442,51.389
23,-126.293,-11.556,51.239
24,-126.523,-11.652,51.565
25,-126.199,-11.248,51.550
26,-126.082,-11.177,51.060
27,-125.667,-10.860,50.816
28,-125.756,-10.809,51.444
29,-125.326,-9.724,51.320
30,-125.654,-10.580,51.501
31,-126.384,-11.199,50.993
32,-125.571,-10.817,50.871
33,-124.860,-10.436,51.364
34,-124.336,-10.547,50.954
35,-125.315,-10.855,51.348
36,-124.895,-10.236,51.294
37,-124.321,-10.847,51.063
38,-124.391,-10.387,51.076
39,-123.838,-10.963,50.899
40,-123.779,-11.108,51.184
41,-123.130,-11.082,50.628
42,-123.452,-10.658,51.078
43,-124.484,-10.976,50.613
44,-122.912,-10.601,51.050
45,-123.121,-10.641,51.008
46,-123.299,-10.844,51.132
47,-123.160,-10.483,51.597
48,-123.843,-10.828,51.515
49,-122.933,-11.350,51.227
50,-122.883,-10.783,51.323
51,-123.793,-10.883,51.037
52,-123.766,-11.210,51.106
53,-122.925,-11.022,51.270
54,-123.619,-11.233,51.230
55,-122.934,-10.670,51.366
56,-123.380,-10.892,51.025
57,-122.774,-11.056,50.903
58,-123.253,-10.591,50.794
59,-121.928,-11.242,51.011
60,-122.831,-10.534,51.053
61,-123.243,-10.672,51.377
62,-122.404,-10.932,50.859
63,-122.319,-11.159,50.833
64,-121.708,-9.898,50.683
65,-122.582,-9.926,50.862
66,-122.528,-10.280,51.012
67,-122.611,-10.133,51.488
68,-122.578,-10.710,51.475
69,-122.851,-10.540,51.273
70,-122.027,-10.688,51.108
71,-122.504,-10.753,51.303
72,-123.060,-10.578,50.686
73,-121.923,-10.762,50.847
74,-122.383,-10.824,50.713
75,-122.308,-10.536,50.631
76,-121.879,-10.159,50.918
77,-121.470,-10.760,50.604
78,-121.477,-10.484,50.548
79,-120.631,-10.747,50.371
80,-120.812,-10.527,50.199
81,-120.513,-10.412,50.084
82,-120.877,-10.778,49.444
83,-120.577,-10.734,49.581
84,-120.485,-10.963,49.339
85,-119.788,-10.524,48.889
86,-119.792,-10.860,49.189
87,-119.578,-10.494,49.200
88,-119.232,-10.428,49.267
89,-120.061,-11.080,49.460
90,-118.996,-11.333,48.860
91,-120.007,-11.011,48.954
92,-120.019,-11.427,48.944
93,-120.556,-11.058,49.338
94,-119.751,-10.663,49.570
95,-120.469,-10.697,49.691
96,-119.119,-10.932,49.488
97,-119.930,-9.986,49.571
98,-119.860,-10.022,49.612
99,-119.763,-10.523,50.155
100,-120.630,-9.343,50.322
101,-119.916,-10.343,49.951
102,-119.256,-11.070,49.815
103,-120.462,-10.797,50.142
104,-121.090,-10.430,50.210
105,-120.338,-10.844,50.511
106,-120.902,-10.724,51.121
107,-120.990,-10.287,50.972
108,-121.159,-10.221,50.727
109,-120.640,-9.940,50.714
110,-121.260,-10.894,50.809
111,-121.408,-10.705,50.850
112,-120.918,-10.956,50.482
113,-121.383,-10.406,50.796
114,-121.514,-11.161,51.054
115,-121.725,-10.940,51.489
116,-121.882,-10.522,51.298
117,-122.233,-11.072,51.383
118,-122.441,-10.279,51.747
119,-122.369,-10.162,51.368
120,-121.815,-10.513,51.518
121,-121.414,-9.998,51.393
122,-121.801,-10.633,51.423
123,-121.082,-10.142,51.094
124,-121.053,-10.151,51.313
125,-121.419,-9.648,51.450
126,-121.941,-10.519,51.326
127,-121.178,-10.874,51.341
128,-121.076,-11.022,51.613
129,-121.574,-11.344,51.407
130,-121.719,-11.126,51.095
131,-121.411,-10.972,51.123
132,-121.549,-10.971,51.148
133,-122.076,-9.922,51.546
134,-121.987,-10.407,51.679
135,-122.408,-10.190,51.409
136,-121.813,-10.523,51.409
137,-122.079,-10.121,51.178
138,-122.344,-9.997,51.476
139,-122.621,-10.351,51.559
140,-121.387,-10.443,51.341
141,-120.991,-10.376,51.013
142,-121.734,-10.340,50.536
143,-119.993,-10.673,50.712
144,-121.510,-10.745,50.172
145,-120.472,-10.819,50.198
146,-120.873,-10.570,49.950
147,-120.528,-10.651,49.884
148,-120.390,-9.993,50.305
149,-120.272,-10.064,50.061
150,-120.324,-9.845,50.169
151,-119.659,-10.764,50.006
152,-119.492,-10.377,50.086
153,-119.620,-9.953,50.511
154,-120.028,-10.477,50.238
155,-120.585,-10.769,50.417
156,-120.309,-10.512,50.702
157,-120.100,-10.661,50.089
158,-120.401,-10.319,50.279
159,-120.183,-10.367,50.659
160,-119.697,-11.100,50.798
161,-119.949,-10.337,50.820
162,-119.995,-10.283,50.646
163,-120.480,-10.524,50.427
164,-120.572,-10.357,49.977
165,-119.554,-9.752,50.197
166,-120.559,-9.047,50.141
167,-120.585,-9.786,50.552
168,-121.041,-9.931,50.538
169,-120.917,-10.383,50.700
170,-120.760,-10.303,50.932
171,-120.454,-10.231,50.607
172,-120.271,-10.276,51.193
173,-120.143,-10.260,50.824
174,-120.602,-10.243,51.340
175,-120.813,-10.313,51.013
176,-120.608,-10.273,51.109
177,-121.154,-10.228,50.810
178,-121.219,-10.224,50.959
179,-121.692,-9.753,51.028
180,-121.562,-9.415,51.545
