Reading_Count,Pitch,Yaw,Pitotstatic
0,-75.032,-17.657,55.025
1,-72.379,-17.653,55.119
2,-73.343,-17.444,55.146
3,-71.156,-17.645,55.503
4,-72.284,-17.180,55.261
5,-71.509,-17.756,54.622
6,-70.258,-17.884,54.594
7,-69.892,-17.249,54.856
8,-70.067,-17.136,55.276
9,-70.087,-16.319,55.399
10,-70.412,-16.163,55.466
11,-69.422,-16.374,55.550
12,-68.234,-16.345,55.183
13,-68.287,-16.131,55.550
14,-68.161,-16.267,55.853
15,-67.889,-16.037,55.335
16,-67.184,-15.733,55.279
17,-67.213,-16.140,55.551
18,-67.824,-15.234,55.754
19,-67.148,-15.758,55.717
20,-67.766,-15.128,55.241
21,-67.725,-15.935,55.361
22,-66.576,-15.739,55.540
23,-66.738,-15.516,55.811
24,-66.487,-15.672,55.893
25,-67.135,-15.976,55.664
26,-65.524,-16.184,55.974
27,-65.984,-15.543,55.908
28,-65.946,-14.958,55.446
29,-65.794,-16.230,56.303
30,-65.116,-16.200,55.771
31,-65.895,-15.599,55.484
32,-65.456,-15.379,55.377
33,-65.421,-16.147,55.461
34,-65.432,-16.521,55.460
35,-65.259,-15.907,55.676
36,-65.004,-15.934,55.364
37,-65.119,-15.512,54.943
38,-65.190,-15.208,55.176
39,-64.457,-16.122,54.945
40,-63.788,-15.872,55.312
41,-64.804,-15.656,55.418
42,-65.700,-15.539,55.464
43,-64.664,-16.121,55.476
44,-65.152,-15.845,55.502
45,-64.112,-15.261,55.519
46,-65.644,-14.799,55.467
47,-65.496,-14.793,55.724
48,-64.974,-15.168,55.192
49,-63.873,-14.692,55.189
50,-63.689,-14.520,55.586
51,-64.220,-15.470,54.923
52,-64.291,-14.768,55.467
53,-64.263,-15.188,55.369
54,-64.427,-14.777,55.272
55,-65.045,-14.616,54.660
56,-63.427,-14.587,55.138
57,-63.561,-14.853,55.725
58,-63.079,-14.848,55.914
59,-63.275,-14.851,55.573
60,-63.513,-15.258,55.476
61,-63.752,-15.563,55.179
62,-63.398,-14.928,55.437
63,-63.023,-14.546,55.710
64,-63.250,-14.574,56.023
65,-62.777,-14.482,56.175
66,-63.777,-13.971,56.011
67,-63.103,-14.814,55.942
68,-63.483,-14.594,55.587
69,-62.722,-15.828,55.875
70,-62.708,-15.285,55.818
71,-62.527,-14.944,55.302
72,-62.478,-15.297,55.002
73,-62.815,-14.835,55.123
74,-63.498,-15.690,55.179
75,-62.275,-15.550,55.328
76,-62.780,-15.243,55.127
77,-63.888,-15.533,55.343
78,-63.108,-15.180,55.601
79,-62.297,-15.435,55.370
80,-62.662,-14.489,55.413
81,-63.030,-14.983,55.588
82,-62.907,-15.135,55.506
83,-62.969,-15.200,55.670
84,-62.818,-14.798,55.560
85,-64.381,-14.395,55.505
86,-63.139,-14.545,55.449
87,-63.520,-15.031,55.355
88,-62.812,-15.184,55.522
89,-63.133,-14.724,55.547
90,-64.300,-14.806,55.304
91,-62.837,-15.408,55.018
92,-62.864,-14.726,54.473
93,-63.386,-14.571,55.139
94,-62.666,-14.445,55.412
95,-62.421,-14.304,55.453
96,-63.311,-14.081,55.753
97,-62.931,-14.565,55.645
98,-62.355,-14.934,55.547
99,-62.410,-14.857,55.373
100,-63.188,-14.846,55.263
101,-62.761,-15.204,54.489
102,-63.026,-15.472,55.003
103,-62.344,-15.437,54.977
104,-62.496,-14.810,54.623
105,-63.493,-14.791,54.935
106,-62.784,-14.888,54.326
107,-62.506,-14.459,54.690
108,-61.979,-14.595,55.006
109,-62.479,-14.840,54.748
110,-62.236,-14.789,54.759
111,-63.259,-14.317,54.865
112,-63.696,-15.480,54.784
113,-62.179,-14.782,54.350
114,-61.293,-15.048,54.514
115,-62.375,-14.407,54.827
116,-62.876,-14.991,54.978
117,-61.733,-14.545,54.979
118,-61.758,-15.387,54.597
119,-61.809,-14.916,54.584
120,-61.141,-14.953,54.461
121,-61.855,-15.514,54.649
122,-61.754,-15.357,55.058
123,-62.577,-15.331,55.018
124,-62.301,-14.879,54.756
125,-62.115,-14.689,54.854
126,-61.317,-14.379,55.046
127,-62.245,-14.552,55.290
128,-63.066,-14.345,55.576
129,-61.280,-15.517,55.442
130,-61.432,-15.134,55.441
131,-61.779,-15.092,55.685
132,-61.373,-16.097,55.361
133,-62.239,-15.223,55.292
134,-62.612,-15.384,55.238
135,-63.013,-15.024,54.736
136,-61.078,-15.125,54.517
137,-62.464,-14.535,54.788
138,-62.614,-14.880,54.691
139,-62.482,-14.584,55.031
140,-62.382,-14.390,55.238
141,-62.146,-14.745,54.720
142,-61.604,-14.184,55.019
143,-62.607,-14.694,55.660
144,-62.639,-14.838,55.307
145,-62.007,-14.716,55.387
146,-62.591,-14.501,55.431
147,-62.187,-14.774,55.347
148,-61.546,-14.800,55.266
149,-61.086,-14.926,55.046
150,-61.529,-14.918,55.278
151,-62.142,-14.783,54.913
152,-62.034,-14.708,54.652
153,-62.549,-14.446,55.062
154,-60.912,-14.697,54.653
155,-60.687,-15.224,55.101
156,-61.960,-14.241,54.899
157,-62.084,-14.488,55.646
158,-62.041,-14.034,55.457
159,-61.338,-14.596,55.240
160,-61.097,-14.694,55.553
161,-61.368,-14.491,55.974
162,-62.616,-14.308,56.287
163,-61.787,-14.854,55.957
164,-61.797,-14.537,55.472
165,-61.936,-13.947,55.555
166,-62.104,-14.245,55.783
167,-62.156,-14.932,55.360
168,-61.938,-14.887,55.119
169,-61.866,-14.680,55.498
170,-61.592,-14.241,55.907
171,-61.624,-15.495,55.253
172,-62.353,-14.258,55.537
173,-62.534,-14.960,55.525
174,-63.183,-14.174,55.555
175,-62.635,-14.564,55.523
176,-61.285,-14.323,54.845
177,-62.230,-14.544,54.531
178,-61.482,-14.977,54.858
179,-61.739,-14.252,55.213
180,-62.222,-14.607,55.214
181,-61.593,-14.332,55.198
182,-62.630,-14.352,55.252
183,-61.691,-14.136,55.403
184,-61.378,-14.854,55.183
185,-61.676,-14.502,55.336
186,-60.962,-15.304,55.485
187,-61.272,-15.148,55.649
188,-61.840,-14.669,55.430
189,-62.657,-14.251,55.375
190,-61.551,-13.933,55.185
191,-61.739,-14.434,55.241
192,-61.101,-14.176,55.703
193,-61.353,-14.374,55.512
194,-62.126,-14.081,55.662
195,-61.649,-14.492,55.335
196,-62.278,-13.993,54.925
197,-62.290,-14.791,54.818
198,-61.829,-14.931,55.550
199,-62.029,-14.660,55.470
