Reading_Count,Pitch,Yaw,Pitotstatic
0,-56.383,-36.665,187.664
1,-60.747,-37.043,187.960
2,-61.851,-36.092,187.535
3,-63.316,-41.913,187.712
4,-63.701,-38.246,187.726
5,-60.863,-36.079,185.974
6,-67.243,-40.318,185.017
7,-61.735,-34.032,185.061
8,-61.752,-36.052,185.948
9,-62.085,-33.610,185.108
10,-62.423,-32.149,185.352
11,-61.934,-35.801,185.418
12,-62.854,-38.617,186.261
13,-59.554,-36.196,186.353
14,-62.165,-33.084,186.122
15,-65.220,-38.665,186.213
16,-62.387,-32.691,185.681
17,-63.170,-33.972,186.693
18,-63.445,-31.852,187.013
19,-63.214,-36.905,186.352
20,-63.501,-37.316,187.435
21,-58.106,-37.565,188.332
22,-62.286,-36.696,188.164
23,-59.205,-40.280,189.068
24,-61.065,-38.562,187.431
25,-57.006,-34.825,187.279
26,-58.308,-36.574,187.691
27,-57.181,-34.205,186.339
28,-55.635,-35.763,188.424
29,-57.334,-37.321,187.439
30,-58.508,-32.402,189.003
31,-58.297,-30.762,188.432
32,-59.128,-32.117,188.492
33,-58.419,-33.934,189.187
34,-61.987,-38.106,188.089
35,-56.331,-35.263,188.302
36,-56.003,-37.870,187.128
37,-60.208,-31.919,187.352
38,-54.678,-32.000,186.551
39,-59.326,-35.183,188.924
40,-51.490,-35.380,188.007
41,-60.599,-40.095,189.770
42,-56.364,-34.279,186.476
43,-57.391,-35.669,187.192
44,-56.154,-39.228,185.958
45,-56.757,-36.151,187.090
46,-56.249,-39.842,186.609
47,-55.509,-35.423,187.103
48,-59.932,-36.946,186.542
49,-57.726,-39.754,187.412
50,-56.023,-37.040,186.792
51,-59.029,-38.375,187.130
52,-59.445,-33.701,186.057
53,-57.565,-38.604,187.364
54,-56.874,-33.012,186.366
55,-56.950,-39.110,188.351
56,-56.147,-34.684,186.541
57,-54.914,-36.035,187.071
58,-58.321,-36.772,187.298
59,-61.750,-37.440,187.219
60,-58.446,-35.328,186.975
61,-58.759,-36.181,187.051
62,-54.551,-37.966,186.358
63,-56.579,-36.045,187.431
64,-58.269,-34.526,187.310
65,-59.885,-36.686,186.612
66,-57.187,-40.781,186.436
67,-58.757,-35.287,188.767
68,-60.186,-34.183,188.644
69,-54.976,-36.841,189.725
70,-57.564,-35.354,188.935
71,-54.102,-33.850,189.121
72,-56.052,-32.596,190.175
73,-57.875,-39.432,189.801
74,-55.318,-35.613,191.663
75,-58.364,-39.105,190.379
76,-55.771,-37.697,190.140
77,-54.901,-37.505,189.815
78,-54.868,-33.376,189.644
79,-56.764,-38.836,189.069
