Reading_Count,Pitch,Yaw,Pitotstatic
0,-192.783,-122.058,112.055
1,-194.056,-126.917,112.388
2,-196.796,-133.197,112.901
3,-194.287,-122.814,112.478
4,-194.884,-123.641,111.484
5,-190.985,-129.854,111.845
6,-192.278,-121.958,111.740
7,-193.394,-121.942,111.103
8,-190.314,-125.642,111.474
9,-192.198,-121.997,111.889
10,-188.902,-120.659,111.902
11,-197.670,-126.024,113.155
12,-194.681,-127.867,112.436
13,-189.219,-129.054,111.273
14,-190.400,-134.571,111.860
15,-188.005,-127.946,112.029
16,-196.655,-124.668,112.044
17,-196.094,-120.973,112.467
18,-187.628,-118.102,112.245
19,-190.225,-124.874,112.211
20,-193.277,-123.265,111.551
21,-191.046,-126.536,112.130
22,-186.108,-119.405,112.360
23,-189.437,-120.321,111.487
24,-191.665,-120.806,112.286
25,-194.226,-121.725,112.551
26,-191.699,-125.133,112.958
27,-192.652,-129.576,111.554
28,-195.217,-129.632,112.877
29,-192.520,-121.128,112.983
30,-187.231,-127.448,112.002
31,-190.130,-127.350,112.228
32,-188.166,-132.261,111.958
33,-185.009,-120.643,112.124
34,-187.102,-123.210,111.265
35,-183.249,-125.459,112.764
36,-182.183,-121.424,112.659
37,-192.517,-119.789,112.074
38,-194.583,-125.822,111.343
39,-186.723,-123.743,111.559
40,-184.464,-123.743,111.474
41,-184.454,-124.529,112.151
42,-185.984,-125.243,112.062
43,-184.335,-123.732,111.256
44,-186.944,-118.471,111.352
45,-187.944,-124.748,112.004
46,-192.472,-123.314,112.945
47,-185.255,-118.104,110.917
48,-183.496,-118.352,111.009
49,-180.566,-124.369,110.614
50,-183.027,-127.203,111.626
51,-185.346,-125.370,112.022
52,-183.065,-121.849,111.486
53,-189.791,-126.813,111.733
54,-187.720,-118.195,111.310
55,-188.412,-122.772,110.779
56,-185.471,-121.349,112.620
57,-186.149,-120.201,112.362
58,-187.855,-126.298,112.530
59,-186.564,-125.026,113.157
60,-188.120,-127.658,113.281
61,-186.424,-128.748,111.969
62,-189.971,-123.940,112.897
63,-187.669,-120.822,113.704
64,-190.294,-126.618,113.721
65,-187.953,-122.956,112.668
66,-187.932,-132.106,113.039
67,-189.967,-128.369,113.457
68,-180.598,-126.288,113.122
