Reading_Count,Pitch,Yaw,Pitotstatic
0,-79.866,-22.159,107.754
1,-79.411,-22.900,108.473
2,-84.217,-22.235,108.463
3,-82.141,-23.394,108.316
4,-79.807,-24.944,107.830
5,-79.518,-22.780,108.061
6,-78.498,-21.856,107.777
7,-78.436,-24.311,106.835
8,-77.128,-23.585,106.745
9,-75.607,-23.054,107.070
10,-76.704,-20.855,108.069
11,-76.942,-22.550,107.649
12,-76.370,-24.093,107.769
13,-78.122,-19.876,107.431
14,-77.605,-23.164,107.122
15,-77.875,-23.450,106.576
16,-78.413,-21.519,107.161
17,-76.198,-22.572,106.694
18,-75.344,-24.206,105.820
19,-74.918,-21.441,107.215
20,-75.801,-22.329,106.677
21,-76.601,-21.513,106.848
22,-75.954,-23.189,106.670
23,-75.993,-20.172,106.544
24,-74.761,-21.733,105.973
25,-74.833,-22.167,106.225
26,-76.731,-22.136,106.295
27,-75.785,-22.396,106.714
28,-75.130,-21.372,105.300
29,-74.819,-22.751,105.730
30,-75.276,-21.314,106.196
31,-75.327,-21.798,106.388
32,-73.995,-22.771,106.227
33,-74.227,-21.799,107.443
34,-74.522,-24.762,106.473
35,-74.821,-21.949,105.897
36,-73.911,-23.977,106.239
37,-72.851,-23.041,106.953
38,-73.855,-23.114,106.538
39,-72.537,-23.757,105.509
40,-73.061,-20.699,106.226
41,-73.788,-21.739,105.145
42,-71.583,-21.559,105.610
43,-72.290,-22.145,105.584
44,-71.967,-20.905,106.143
45,-74.173,-24.204,106.637
46,-70.772,-20.811,106.119
47,-72.044,-23.473,106.421
48,-72.454,-22.699,105.696
49,-74.067,-22.740,106.067
50,-72.728,-21.023,107.257
51,-72.537,-21.666,107.024
52,-72.320,-20.989,106.997
53,-73.262,-22.396,108.624
54,-72.460,-21.838,107.828
55,-70.022,-22.306,108.038
56,-71.101,-21.936,108.130
57,-71.439,-22.414,108.335
58,-69.594,-21.993,107.938
59,-73.099,-20.146,108.390
60,-71.374,-21.547,108.487
61,-72.490,-20.765,109.811
62,-74.978,-20.592,109.750
63,-73.977,-23.790,108.746
64,-72.649,-23.771,108.797
65,-68.239,-21.077,108.645
66,-73.571,-20.952,108.442
67,-73.228,-20.503,108.927
68,-70.643,-20.501,109.435
69,-71.505,-22.011,109.067
70,-72.929,-23.509,108.449
71,-72.758,-21.372,108.352
72,-70.627,-20.366,108.681
73,-73.865,-23.202,108.760
74,-69.845,-22.383,109.315
75,-72.125,-20.085,108.900
76,-73.559,-20.538,107.474
77,-74.199,-20.582,107.898
78,-71.947,-20.438,108.093
79,-72.734,-21.254,107.462
80,-72.533,-20.111,108.129
81,-71.993,-22.288,108.997
82,-71.195,-22.485,109.358
83,-73.308,-22.723,109.163
84,-70.283,-25.292,108.551
85,-69.112,-20.784,108.917
86,-71.932,-20.000,109.270
87,-71.602,-21.751,108.423
88,-72.583,-23.018,108.988
89,-70.379,-20.219,108.926
90,-68.935,-22.160,109.644
91,-72.780,-21.878,109.399
92,-70.720,-21.776,108.675
93,-70.007,-21.619,108.291
94,-69.091,-20.861,108.902
95,-71.035,-20.035,108.287
96,-74.070,-21.205,107.664
97,-70.499,-21.199,108.467
98,-71.355,-20.614,107.810
99,-69.931,-19.175,107.428
100,-72.177,-18.833,108.956
101,-69.971,-22.431,108.842
102,-73.664,-21.083,108.437
103,-73.226,-20.035,108.481
104,-70.608,-21.211,108.371
105,-73.135,-21.204,108.315
106,-69.454,-21.091,108.986
107,-74.043,-21.933,107.891
108,-70.802,-21.406,107.631
109,-71.690,-19.926,107.593
110,-70.767,-21.188,106.926
111,-69.768,-20.758,107.318
112,-69.955,-20.913,106.638
113,-70.473,-21.958,107.223
114,-70.273,-22.888,107.346
115,-70.991,-22.613,107.034
116,-69.812,-21.668,107.505
117,-73.984,-21.348,106.901
118,-71.263,-20.241,107.965
119,-68.829,-21.447,108.057
120,-72.689,-20.120,107.088
121,-70.538,-21.062,106.887
122,-71.601,-22.746,107.053
123,-68.462,-20.421,106.718
124,-68.751,-19.983,107.753
125,-71.903,-18.581,107.813
126,-73.332,-20.650,107.771
127,-72.144,-21.151,107.751
128,-69.031,-21.429,108.048
129,-69.533,-21.736,107.844
130,-72.296,-20.112,106.472
131,-70.442,-20.723,107.157
132,-70.351,-18.209,108.431
133,-71.731,-18.122,107.165
134,-70.926,-23.481,107.102
135,-71.831,-19.155,106.452
136,-71.904,-18.066,107.473
137,-70.551,-20.023,107.251
138,-68.637,-20.737,107.387
139,-69.054,-21.732,107.908
