Reading_Count,Pitch,Yaw,Pitotstatic
0,-84.359,-55.076,53.083
1,-84.462,-53.632,53.032
2,-83.237,-55.430,53.483
3,-81.033,-54.682,54.014
4,-82.270,-55.941,53.649
5,-81.472,-54.257,53.813
6,-81.108,-55.473,53.472
7,-80.688,-55.282,52.940
8,-80.896,-55.083,53.638
9,-79.862,-54.104,53.651
10,-80.659,-55.035,53.857
11,-79.730,-51.561,53.979
12,-78.844,-52.951,54.050
13,-78.534,-53.496,54.009
14,-78.885,-54.097,53.694
15,-78.947,-54.258,53.518
16,-77.861,-53.548,53.382
17,-77.491,-53.052,53.030
18,-78.116,-52.568,52.663
19,-78.412,-53.504,53.016
20,-77.487,-54.228,52.865
21,-77.028,-52.643,52.703
22,-75.626,-53.425,53.374
23,-76.907,-54.438,53.521
24,-76.594,-52.262,53.604
25,-77.038,-53.572,54.271
26,-75.627,-54.566,54.203
27,-74.969,-53.330,53.795
28,-75.663,-54.336,53.317
29,-75.246,-54.139,53.428
30,-76.572,-52.287,53.740
31,-75.203,-52.457,53.668
32,-75.247,-54.082,53.888
33,-75.444,-53.706,53.237
34,-74.827,-53.737,53.235
35,-74.987,-54.329,53.357
36,-74.209,-53.306,53.165
37,-73.876,-52.746,53.861
38,-74.615,-53.517,53.850
39,-74.810,-50.674,53.687
40,-75.067,-54.090,53.793
41,-73.533,-53.814,54.203
42,-74.594,-52.588,54.123
43,-74.170,-53.545,54.177
44,-74.070,-53.464,54.125
45,-73.511,-53.228,53.987
46,-73.159,-54.196,52.896
47,-73.282,-52.615,53.208
48,-72.893,-52.859,53.104
49,-73.550,-52.901,53.971
50,-74.115,-52.493,53.782
51,-74.019,-52.788,53.536
52,-73.291,-52.593,53.579
53,-72.951,-49.330,53.756
54,-73.216,-52.459,53.687
55,-73.025,-52.245,53.485
56,-72.608,-51.709,53.643
57,-73.131,-52.747,53.511
58,-72.780,-52.297,53.074
59,-73.253,-50.886,53.103
60,-72.068,-53.000,53.143
61,-73.450,-51.269,53.157
62,-72.756,-52.402,53.308
63,-72.295,-53.377,53.550
64,-71.821,-53.102,53.618
65,-72.905,-51.912,53.361
66,-72.749,-53.213,53.648
67,-74.224,-52.776,53.457
68,-72.678,-52.834,53.486
69,-72.068,-52.615,53.961
70,-72.523,-53.551,53.960
71,-71.888,-52.550,53.880
72,-73.291,-52.805,53.757
73,-72.028,-52.932,53.131
74,-72.529,-51.265,53.554
75,-71.919,-52.019,53.688
76,-72.270,-53.280,53.756
77,-72.623,-51.639,54.002
78,-73.137,-53.833,54.083
79,-72.383,-52.213,53.237
80,-72.012,-51.765,53.185
81,-72.917,-53.819,53.812
82,-73.337,-50.446,54.029
83,-71.456,-53.760,53.621
84,-72.241,-52.836,53.599
85,-72.996,-52.492,53.294
86,-71.870,-52.000,53.566
87,-71.839,-52.713,53.974
88,-71.848,-53.037,54.068
89,-71.875,-52.970,54.329
90,-72.793,-52.361,54.287
91,-71.779,-53.128,54.400
92,-72.159,-53.382,54.028
93,-72.046,-53.258,53.837
94,-73.243,-51.994,53.539
95,-72.871,-53.356,53.758
96,-71.921,-53.347,53.894
97,-71.751,-53.462,53.989
98,-71.744,-53.476,54.112
99,-72.573,-52.791,53.663
100,-72.508,-52.257,53.758
101,-72.836,-53.919,54.043
102,-72.005,-53.245,53.947
103,-73.341,-50.891,53.892
104,-72.257,-53.333,53.703
105,-71.841,-53.790,53.308
