Reading_Count,Pitch,Yaw,Pitotstatic
0,-81.701,54.812,46.053
1,-80.747,55.306,45.919
2,-80.823,56.300,46.369
3,-79.836,56.071,46.233
4,-79.570,55.994,45.731
5,-78.740,56.716,45.541
6,-78.493,57.013,45.556
7,-78.270,56.801,45.541
8,-77.394,57.196,46.131
9,-77.589,57.154,46.146
10,-76.994,57.990,46.104
11,-77.281,57.589,46.647
12,-76.163,57.781,45.970
13,-75.194,56.500,46.215
14,-76.178,56.931,46.609
15,-75.174,57.780,46.336
16,-74.550,56.484,46.377
17,-74.970,57.114,46.760
18,-74.780,57.339,46.146
19,-73.637,56.566,46.104
20,-72.990,56.859,46.242
21,-73.881,56.998,46.068
22,-73.968,57.475,45.849
23,-73.614,57.851,45.712
24,-73.498,57.871,45.724
25,-73.869,57.672,45.969
26,-72.676,56.495,46.036
27,-73.193,56.784,45.819
28,-73.303,57.731,45.642
29,-73.156,58.256,46.010
30,-72.990,57.115,46.038
31,-72.875,57.993,45.711
32,-72.969,56.884,45.234
33,-72.498,56.365,45.780
34,-72.035,55.862,45.467
35,-72.071,56.487,45.289
36,-71.813,55.751,45.424
37,-71.713,56.325,45.357
38,-71.813,56.549,45.235
39,-72.151,56.855,45.437
40,-71.568,56.826,45.494
41,-71.541,57.296,45.534
42,-71.204,58.022,45.466
43,-71.571,56.964,45.630
44,-71.300,57.386,46.298
45,-71.079,57.355,45.563
46,-70.633,57.089,45.629
47,-70.642,56.772,45.879
48,-71.123,57.916,46.257
49,-71.332,56.437,45.850
50,-70.609,58.171,45.918
51,-70.899,58.190,46.149
52,-70.598,57.185,46.378
53,-69.970,56.296,46.065
54,-70.090,57.189,45.958
55,-70.917,57.343,46.270
56,-69.776,57.628,45.877
57,-69.554,57.464,46.028
58,-69.332,56.760,45.334
59,-69.842,56.729,45.687
60,-70.032,55.624,45.359
61,-69.999,57.052,45.291
62,-69.709,56.330,45.348
63,-69.973,56.866,45.332
64,-70.896,56.683,45.483
65,-70.537,57.840,46.164
66,-70.008,55.845,45.617
67,-70.323,56.432,45.362
68,-71.114,55.897,45.281
69,-70.790,56.401,45.225
70,-70.431,55.364,44.721
71,-69.440,56.236,44.924
72,-70.193,56.774,44.831
73,-70.578,56.925,44.748
74,-70.498,56.590,45.946
75,-70.022,55.751,45.075
76,-70.505,55.415,45.716
77,-70.270,55.098,45.251
78,-70.442,55.770,45.306
79,-70.275,56.057,45.033
80,-69.724,56.327,45.021
81,-70.282,56.644,44.857
82,-70.316,56.058,45.566
83,-70.005,55.002,45.195
84,-69.603,56.763,44.858
85,-69.504,56.379,44.951
86,-69.318,56.330,45.237
87,-70.462,56.298,44.937
88,-70.333,55.443,45.388
89,-69.881,55.795,45.360
90,-69.318,55.442,44.912
91,-69.802,55.998,45.185
92,-69.756,57.407,45.347
93,-69.667,55.111,45.934
94,-68.909,55.347,45.156
95,-69.127,56.320,45.701
96,-69.445,56.438,45.456
97,-69.273,56.472,45.305
98,-69.840,57.127,45.687
99,-68.876,55.688,45.865
100,-68.867,57.112,45.824
101,-69.712,57.716,46.139
102,-69.406,56.561,46.246
103,-69.311,56.611,46.191
104,-69.207,56.227,45.933
