Reading_Count,Pitch,Yaw,Pitotstatic
0,-54.517,209.996,295.673
1,-52.050,211.335,295.695
2,-59.079,212.915,295.906
3,-56.746,214.788,298.841
4,-60.948,216.167,298.712
5,-56.242,216.781,298.312
6,-51.675,215.081,297.752
7,-59.436,214.939,297.849
8,-61.712,218.980,296.287
9,-49.887,220.028,296.450
10,-57.040,219.018,297.428
11,-60.615,216.438,295.911
12,-54.853,216.284,295.276
13,-59.139,215.894,294.362
14,-52.878,214.919,292.976
15,-44.288,212.499,295.303
16,-51.945,214.719,295.642
17,-55.496,220.687,296.001
18,-56.883,218.924,296.590
19,-57.431,215.767,298.390
20,-49.318,214.021,296.908
21,-54.129,215.071,295.223
22,-49.577,215.554,296.176
23,-56.198,213.810,296.448
24,-47.382,215.993,296.431
25,-58.008,214.619,296.873
26,-49.411,210.564,295.820
27,-56.905,218.280,295.593
28,-55.433,222.963,297.440
29,-53.183,216.837,297.555
30,-48.787,216.356,294.839
31,-56.747,217.290,296.909
32,-53.317,216.430,296.669
33,-52.273,214.923,297.824
34,-40.851,217.036,296.179
35,-50.566,212.160,296.005
36,-55.778,214.850,294.701
37,-55.086,207.235,296.703
38,-47.896,215.149,296.876
39,-46.653,215.575,295.107
40,-48.380,215.514,297.324
41,-52.315,216.544,297.538
42,-52.385,219.534,295.368
43,-52.806,217.339,298.723
44,-44.637,217.629,298.104
45,-47.888,214.993,296.882
46,-50.222,217.461,297.041
47,-46.205,219.355,297.977
48,-49.644,225.773,298.905
49,-51.468,218.838,295.882
50,-45.501,222.124,299.790
51,-45.386,218.494,296.480
52,-54.666,222.156,298.336
53,-49.507,221.776,296.039
54,-49.220,217.492,294.941
55,-49.455,217.999,293.960
56,-46.531,217.250,294.387
57,-46.978,215.863,296.151
58,-45.506,210.992,295.766
59,-55.987,213.716,297.182
60,-59.733,215.322,298.166
61,-58.809,213.794,295.713
62,-45.075,209.888,296.371
63,-49.186,220.276,296.771
64,-51.349,216.412,294.928
65,-46.868,216.133,295.522
66,-53.673,219.711,295.598
67,-45.996,219.464,298.025
68,-50.578,212.666,296.250
69,-46.820,218.990,296.005
70,-44.902,216.732,295.847
71,-53.011,213.059,295.367
72,-50.625,212.305,294.986
73,-59.095,219.093,294.942
74,-49.656,213.685,295.832
75,-53.848,217.855,295.089
76,-41.647,215.103,295.438
77,-52.594,208.601,295.734
78,-53.370,217.313,294.129
79,-48.869,215.609,292.091
80,-50.106,217.089,294.673
81,-52.515,216.821,293.742
82,-48.986,212.380,294.010
83,-54.844,211.688,292.933
84,-54.553,216.162,294.402
85,-50.973,214.792,293.804
86,-54.065,216.797,293.197
87,-48.068,217.329,294.416
88,-48.991,221.958,293.875
89,-46.290,216.519,290.784
90,-53.271,210.573,292.607
91,-54.161,212.812,294.650
92,-48.045,215.241,293.392
93,-47.742,211.723,293.054
94,-46.432,210.591,294.702
95,-43.146,217.371,296.302
96,-53.817,215.497,295.351
97,-38.987,219.368,296.430
98,-43.033,222.024,294.934
99,-52.457,216.096,292.954
100,-49.920,220.677,294.852
101,-48.609,220.348,296.864
102,-44.190,218.672,296.696
103,-46.024,220.910,297.942
104,-49.626,216.458,294.242
105,-46.116,214.644,294.455
106,-53.665,219.227,294.962
107,-47.576,218.681,294.999
108,-52.104,215.153,294.091
109,-50.640,216.408,293.646
110,-49.733,215.105,294.696
111,-42.983,219.656,295.182
112,-40.399,217.969,295.490
113,-40.830,212.442,292.392
114,-44.885,213.479,293.442
115,-53.304,212.598,295.478
116,-48.431,215.957,294.098
117,-48.526,211.296,293.760
118,-57.117,219.081,294.267
119,-57.255,215.482,294.496
120,-54.524,218.055,295.937
121,-53.178,216.235,293.352
122,-49.761,212.111,293.951
123,-46.179,211.425,295.466
124,-48.674,212.110,292.704
125,-54.414,215.845,294.921
126,-56.332,211.411,295.735
127,-46.630,214.895,295.858
128,-50.558,216.635,295.622
129,-47.441,219.950,296.783
130,-50.505,221.070,297.310
131,-49.625,219.381,298.680
132,-46.530,221.118,295.975
133,-51.153,212.212,295.803
134,-41.610,220.291,297.433
135,-42.656,215.872,297.666
136,-53.462,218.911,297.533
137,-52.148,218.671,297.455
138,-44.092,215.463,296.333
139,-49.548,218.676,295.709
140,-52.873,223.657,297.222
141,-51.463,221.812,296.369
142,-45.031,218.426,296.213
143,-49.451,217.050,296.719
144,-51.125,220.129,298.866
145,-48.018,218.323,297.441
146,-47.182,221.762,298.431
147,-45.861,223.024,296.349
148,-43.226,218.190,296.717
149,-43.254,218.698,296.655
150,-48.611,216.509,297.962
151,-38.516,221.196,296.510
152,-47.303,225.116,298.505
153,-47.060,217.708,297.412
154,-42.984,224.049,296.537
155,-44.065,216.913,297.298
156,-47.639,219.850,298.079
157,-46.468,211.910,297.387
158,-47.652,224.959,298.736
159,-55.689,216.136,297.121
160,-55.756,219.717,297.806
161,-51.699,218.494,298.722
162,-46.839,217.970,298.025
163,-45.634,217.613,295.491
164,-54.622,217.291,297.789
165,-47.120,221.028,299.025
166,-48.636,220.491,298.250
167,-54.183,214.809,298.098
168,-46.645,215.715,299.637
169,-50.863,219.265,300.606
170,-50.844,218.867,301.841
171,-53.723,217.872,298.163
172,-46.553,216.444,295.830
173,-53.593,219.369,299.155
174,-47.703,221.311,298.644
175,-45.810,216.491,297.381
176,-45.888,221.460,298.176
177,-51.887,219.846,298.931
178,-55.307,219.759,300.306
179,-48.100,213.024,298.220
180,-46.488,216.628,298.139
181,-45.360,219.618,297.246
182,-47.458,216.779,298.608
183,-53.562,213.939,298.318
184,-46.347,223.176,299.814
185,-53.465,222.983,297.887
186,-50.938,222.650,298.652
187,-48.783,217.353,298.104
188,-53.358,213.832,300.056
189,-47.001,218.978,298.833
190,-50.111,223.073,299.551
191,-50.017,220.674,299.162
192,-51.638,220.052,300.298
193,-51.334,225.096,297.913
194,-51.900,220.129,295.923
195,-53.161,219.935,297.215
196,-49.130,223.035,298.871
197,-52.406,219.739,300.315
198,-43.347,218.698,297.606
199,-52.307,221.466,298.874
