Reading_Count,Pitch,Yaw,Pitotstatic
0,-60.589,-45.546,294.271
1,-61.536,-38.850,295.578
2,-58.286,-45.021,294.505
3,-56.016,-42.677,294.300
4,-57.746,-41.008,295.185
5,-58.668,-44.294,296.907
6,-54.383,-44.063,296.164
7,-52.669,-49.055,295.573
8,-51.600,-43.224,294.915
9,-55.517,-38.526,295.327
10,-55.692,-42.033,295.726
11,-55.988,-48.008,293.750
12,-56.629,-42.667,294.234
13,-53.430,-44.300,296.007
14,-60.040,-41.492,296.714
15,-49.108,-45.461,295.875
16,-47.930,-43.015,294.407
17,-56.075,-37.171,297.489
18,-54.948,-39.424,298.676
19,-56.455,-44.979,296.190
20,-53.036,-46.053,293.958
21,-53.604,-43.397,294.954
22,-57.187,-42.562,295.423
23,-55.510,-46.129,296.162
24,-53.748,-42.072,296.314
25,-50.181,-45.715,296.160
26,-48.918,-38.354,295.583
27,-55.983,-42.963,295.650
28,-52.612,-39.328,297.324
29,-55.877,-36.771,295.355
30,-52.982,-46.222,291.472
31,-59.013,-41.123,294.512
32,-50.559,-40.720,295.425
33,-56.655,-46.388,295.814
34,-52.885,-41.824,297.382
35,-51.567,-40.364,296.859
36,-57.731,-37.927,295.049
37,-46.037,-37.925,295.169
38,-56.437,-41.675,293.397
39,-43.611,-42.156,292.315
40,-52.812,-39.400,292.115
41,-54.708,-45.608,293.490
42,-50.907,-40.573,293.359
43,-52.275,-37.067,291.613
44,-48.041,-42.800,292.982
45,-52.560,-45.524,295.286
46,-61.484,-44.055,294.908
47,-53.961,-39.847,291.592
48,-52.536,-43.927,293.624
49,-54.918,-33.723,296.330
50,-49.601,-43.817,296.006
51,-53.233,-43.303,293.627
52,-49.902,-47.387,293.684
53,-56.665,-39.917,295.102
54,-55.763,-46.041,297.037
55,-48.746,-48.955,297.244
56,-50.245,-51.692,296.688
57,-50.479,-41.350,295.416
58,-49.850,-49.920,297.274
59,-56.230,-39.312,297.211
60,-50.940,-41.694,298.260
61,-58.123,-44.995,298.089
62,-54.960,-44.127,295.048
63,-48.906,-41.341,294.926
64,-54.778,-49.535,295.535
65,-48.432,-49.993,295.169
66,-47.143,-43.146,296.742
67,-58.803,-42.069,295.858
68,-49.181,-49.590,296.362
69,-54.975,-42.344,295.470
70,-53.541,-39.805,295.068
71,-54.082,-44.441,295.166
72,-52.611,-42.956,298.639
73,-53.621,-43.217,298.517
74,-51.827,-38.877,296.060
75,-54.343,-41.109,296.495
76,-52.001,-41.166,297.428
77,-52.877,-38.717,298.961
78,-53.966,-46.397,296.923
79,-50.697,-39.945,296.501
80,-54.298,-42.731,296.366
81,-52.869,-41.218,296.365
82,-51.104,-47.048,296.203
83,-51.549,-45.748,294.929
84,-50.409,-50.737,294.838
85,-51.312,-49.574,294.833
86,-54.574,-44.480,296.135
87,-50.108,-50.302,294.586
88,-54.139,-45.016,294.317
89,-52.233,-41.306,295.389
90,-44.510,-45.783,295.979
91,-50.153,-44.331,296.436
92,-48.555,-40.592,294.852
93,-56.515,-38.408,293.783
94,-54.018,-41.965,294.147
95,-51.118,-49.811,295.366
96,-57.806,-43.357,295.138
97,-50.044,-35.893,293.172
98,-46.426,-42.865,294.140
99,-49.009,-40.388,296.070
100,-50.054,-43.063,294.112
101,-46.510,-47.054,292.897
102,-57.064,-46.334,292.741
103,-58.419,-43.403,292.769
104,-47.403,-43.192,296.030
105,-53.396,-40.764,295.338
106,-47.210,-38.042,292.998
107,-44.856,-39.304,293.644
108,-46.287,-44.428,296.923
109,-56.126,-37.841,295.724
110,-44.899,-38.143,294.416
111,-47.786,-37.951,295.943
112,-44.491,-41.699,296.472
113,-54.798,-42.954,296.641
114,-50.338,-38.664,296.506
115,-50.097,-37.143,295.088
116,-51.541,-45.518,295.918
117,-47.950,-46.842,296.570
118,-49.163,-38.003,295.764
119,-57.467,-37.622,295.323
120,-55.213,-37.707,295.534
121,-49.778,-40.076,297.810
122,-45.649,-45.374,295.882
123,-56.046,-36.975,297.201
124,-46.436,-41.483,295.803
125,-46.927,-40.495,296.749
126,-52.554,-44.513,296.810
127,-48.624,-39.957,296.898
128,-45.754,-35.959,297.423
129,-50.953,-40.784,296.192
130,-48.102,-40.827,296.859
131,-46.861,-36.822,295.166
132,-54.638,-39.140,296.146
133,-51.997,-39.767,296.458
134,-53.673,-35.849,297.080
135,-46.945,-42.758,296.922
136,-52.719,-40.256,297.112
137,-53.822,-42.132,295.810
138,-51.309,-47.350,295.350
139,-44.062,-38.562,294.235
140,-46.388,-44.152,293.178
141,-43.957,-39.027,294.119
142,-51.398,-42.301,292.220
143,-44.643,-35.569,291.872
144,-44.803,-39.651,293.138
145,-47.907,-36.398,292.773
146,-43.117,-39.574,293.831
147,-48.443,-44.996,294.233
148,-45.744,-47.613,294.345
149,-45.444,-44.001,295.309
150,-42.384,-38.076,294.379
151,-56.150,-39.624,295.832
152,-47.478,-39.647,296.355
153,-51.846,-39.861,296.397
154,-62.098,-38.323,296.974
155,-51.559,-39.036,296.042
156,-48.971,-37.736,295.539
157,-53.062,-38.376,296.525
158,-58.224,-37.334,297.459
159,-51.653,-37.910,297.281
160,-51.262,-38.517,295.913
161,-49.394,-44.194,295.811
162,-51.230,-41.409,295.165
163,-49.426,-37.804,295.859
164,-47.078,-35.555,295.651
165,-58.346,-40.126,295.981
166,-50.351,-37.054,298.802
167,-51.414,-44.365,297.940
168,-49.575,-44.906,296.931
169,-46.730,-37.584,296.790
170,-56.168,-39.772,297.872
171,-52.225,-43.005,300.299
172,-50.499,-41.776,301.923
173,-48.320,-40.334,299.247
174,-50.946,-40.156,300.236
175,-55.089,-38.964,300.294
176,-45.845,-45.927,299.331
177,-46.304,-37.410,299.307
178,-49.672,-41.768,296.999
179,-53.992,-42.877,299.300
180,-46.730,-44.166,299.980
181,-48.438,-39.666,298.956
182,-50.432,-42.254,297.843
183,-54.077,-45.031,298.626
184,-50.239,-38.505,300.526
185,-51.334,-34.763,299.929
186,-54.466,-38.901,298.853
187,-49.716,-38.575,299.713
188,-42.401,-39.094,301.689
189,-47.227,-38.525,301.877
190,-46.292,-42.945,300.169
191,-51.246,-35.499,297.681
192,-45.332,-46.158,297.497
193,-49.380,-40.053,299.202
194,-47.561,-42.193,298.844
195,-49.877,-47.398,296.345
196,-52.178,-47.770,295.197
197,-49.107,-36.874,296.586
198,-45.757,-37.627,296.936
199,-44.632,-37.149,294.211
