Reading_Count,Pitch,Yaw,Pitotstatic
0,-173.482,-534.687,295.197
1,-176.197,-532.858,298.071
2,-170.929,-539.327,298.797
3,-172.021,-543.293,300.053
4,-172.497,-548.183,298.338
5,-170.322,-538.567,299.743
6,-167.738,-535.463,295.237
7,-169.103,-535.743,300.406
8,-173.232,-529.890,297.138
9,-166.131,-530.372,296.422
10,-169.850,-525.048,296.932
11,-163.078,-535.680,297.950
12,-170.590,-532.861,293.280
13,-170.837,-532.989,293.510
14,-166.920,-535.782,295.918
15,-166.088,-535.029,296.379
16,-165.730,-532.633,292.854
17,-166.764,-531.658,295.491
18,-166.465,-532.302,294.624
19,-168.051,-533.438,294.455
20,-167.599,-534.635,295.068
21,-165.499,-521.477,294.616
22,-163.977,-531.012,296.482
23,-167.059,-534.092,290.141
24,-163.298,-528.562,293.562
25,-168.122,-529.605,296.886
26,-162.666,-531.114,294.908
27,-164.805,-529.734,297.039
28,-163.347,-530.490,298.376
29,-164.562,-535.623,294.206
30,-168.106,-528.592,296.251
31,-167.197,-530.364,292.732
32,-166.722,-529.345,294.381
33,-164.972,-531.466,293.586
34,-167.041,-526.510,294.371
35,-163.728,-528.999,293.945
36,-164.804,-527.268,294.281
37,-162.931,-526.374,296.938
38,-165.686,-522.835,295.285
39,-166.190,-527.456,293.782
40,-160.303,-524.657,293.365
41,-163.724,-528.886,291.347
42,-161.959,-523.746,294.570
43,-164.809,-520.178,290.891
44,-166.583,-526.208,291.786
45,-166.362,-526.415,294.006
46,-169.029,-524.174,290.405
47,-164.357,-523.883,293.662
48,-165.156,-522.215,290.070
49,-165.864,-530.172,291.849
50,-164.466,-532.153,292.980
51,-165.386,-527.825,292.976
52,-162.579,-522.305,290.154
53,-165.939,-522.817,288.669
54,-165.784,-526.130,295.186
55,-160.986,-522.494,293.682
56,-159.986,-528.723,298.429
57,-167.530,-526.729,292.932
58,-167.023,-520.513,291.992
59,-167.161,-524.147,290.541
60,-161.423,-540.309,288.713
