Reading_Count,Pitch,Yaw,Pitotstatic
0,-58.605,-373.272,423.297
1,-56.274,-374.323,423.693
2,-55.627,-376.102,418.568
3,-61.438,-372.049,418.242
4,-57.827,-373.627,422.491
5,-54.216,-372.589,421.062
6,-59.070,-374.319,417.945
7,-55.287,-372.188,416.855
8,-50.988,-371.425,416.362
9,-57.452,-374.111,420.007
10,-55.638,-378.966,417.907
11,-68.269,-374.311,417.298
12,-54.825,-371.825,421.826
13,-63.133,-378.045,418.866
14,-58.992,-379.351,420.680
15,-62.670,-371.992,420.884
16,-57.942,-374.603,422.412
17,-62.771,-370.980,419.131
18,-57.347,-373.562,419.573
19,-52.498,-374.001,416.400
20,-48.115,-380.393,418.042
21,-50.917,-379.057,419.385
22,-54.326,-377.147,419.862
23,-62.950,-371.479,419.688
24,-58.143,-378.417,421.804
25,-57.876,-372.596,420.446
26,-62.962,-370.477,415.010
27,-50.942,-373.615,417.785
28,-54.263,-374.959,416.247
29,-53.820,-374.194,419.344
30,-57.219,-369.209,414.490
31,-65.915,-370.718,418.916
32,-52.216,-373.725,417.978
33,-57.272,-368.741,417.482
34,-53.369,-371.571,415.247
35,-47.244,-369.992,416.137
36,-50.546,-371.895,419.231
37,-62.417,-369.734,412.686
38,-58.199,-368.349,410.054
39,-52.771,-363.262,413.484
40,-50.118,-363.186,416.727
41,-61.173,-368.919,411.162
42,-54.901,-364.167,413.975
43,-62.927,-366.347,416.469
44,-52.413,-371.095,416.928
45,-47.285,-367.098,414.476
46,-48.143,-367.193,413.215
47,-52.610,-368.075,413.872
48,-52.073,-369.462,417.038
49,-59.808,-370.429,413.291
50,-53.352,-366.995,415.277
51,-54.753,-366.159,417.990
52,-51.673,-371.523,416.185
53,-55.120,-372.131,417.422
54,-57.085,-370.305,418.524
55,-49.271,-374.379,418.252
56,-49.810,-374.552,420.446
57,-53.499,-377.048,418.927
58,-54.124,-370.966,420.889
59,-49.429,-375.443,420.987
60,-59.233,-377.625,422.690
61,-61.088,-378.197,420.106
62,-58.704,-377.951,420.537
63,-59.971,-376.465,421.500
64,-54.602,-374.257,421.023
65,-52.617,-368.427,420.057
66,-48.080,-371.654,419.735
67,-53.298,-371.761,420.626
68,-62.935,-378.840,418.514
69,-51.988,-369.852,417.580
70,-50.049,-371.685,420.152
71,-53.829,-372.971,422.854
72,-48.365,-376.949,416.666
73,-40.447,-375.588,416.430
74,-58.449,-371.432,422.117
75,-56.648,-376.652,424.992
76,-50.066,-376.847,423.880
77,-54.065,-378.053,424.169
78,-56.513,-379.895,425.411
79,-49.248,-376.129,425.251
80,-52.486,-380.391,422.575
81,-50.687,-375.866,425.099
82,-46.883,-383.607,427.985
83,-59.441,-381.480,426.417
84,-58.257,-376.424,422.871
85,-44.484,-374.855,424.849
86,-58.606,-380.642,425.753
87,-56.505,-375.201,423.394
88,-61.317,-382.194,424.533
89,-50.479,-378.577,425.068
90,-50.995,-379.905,424.482
91,-54.646,-382.938,421.590
92,-54.003,-380.223,423.361
93,-60.442,-381.521,427.294
94,-57.797,-382.647,429.383
95,-62.806,-374.314,425.833
96,-55.868,-380.343,426.881
97,-48.855,-381.629,426.044
