Reading_Count,Pitch,Yaw,Pitotstatic
0,529.289,-105.862,621.015
1,513.602,-114.824,618.615
2,523.558,-109.897,619.207
3,528.598,-106.995,620.167
4,523.126,-108.326,616.822
5,527.147,-102.272,615.127
6,522.919,-111.973,614.759
7,515.471,-109.965,612.857
8,515.085,-101.348,614.795
9,507.685,-113.940,616.614
10,529.368,-114.217,616.532
11,522.553,-102.332,618.253
12,517.466,-121.880,621.510
13,518.811,-99.536,615.478
14,528.590,-97.420,618.422
15,522.796,-101.262,625.397
16,533.632,-106.660,619.370
17,536.690,-102.566,617.171
18,533.366,-106.968,622.869
19,516.184,-108.012,618.476
20,516.378,-111.948,615.215
21,529.240,-110.551,619.175
22,523.013,-105.457,616.646
23,509.077,-105.902,616.942
24,513.337,-101.176,621.688
25,523.549,-102.817,617.757
26,520.877,-98.496,617.150
27,529.090,-93.037,621.272
28,522.867,-120.201,618.682
29,522.950,-113.080,612.671
30,509.145,-105.459,611.750
31,503.889,-106.080,617.006
32,519.884,-109.072,611.859
33,510.628,-110.946,616.550
34,512.367,-100.306,619.686
35,533.746,-109.186,613.870
36,508.725,-112.552,613.441
37,528.106,-92.525,619.281
38,531.566,-105.981,612.313
39,497.488,-120.065,610.035
40,521.720,-107.740,617.098
41,516.668,-103.341,607.987
42,515.428,-105.328,610.683
43,514.132,-109.907,614.308
44,522.835,-101.791,613.582
45,518.317,-101.822,613.935
46,521.544,-109.052,617.947
47,532.254,-110.651,613.586
48,514.161,-95.012,615.132
49,521.647,-97.930,619.527
50,529.132,-120.999,613.384
51,532.341,-108.094,615.913
52,525.998,-94.756,616.356
53,525.544,-121.076,616.160
54,527.507,-107.501,609.552
55,530.802,-95.133,613.447
56,528.631,-105.096,611.491
57,527.643,-104.958,605.290
58,522.246,-100.488,606.053
59,492.805,-108.085,602.496
60,513.343,-99.394,601.730
61,510.298,-106.052,607.897
62,510.644,-109.862,609.497
63,522.791,-101.339,604.907
64,511.330,-106.842,606.309
65,511.697,-108.103,608.413
66,515.945,-102.648,605.358
67,519.570,-96.606,607.977
68,517.681,-107.301,610.260
69,515.040,-94.588,608.036
70,514.721,-107.143,609.735
