Reading_Count,Pitch,Yaw,Pitotstatic
0,-875.860,-41.870,652.153
1,-865.409,-32.994,654.567
2,-877.677,-31.369,660.117
3,-881.015,-27.999,658.473
4,-869.971,-31.912,659.604
5,-860.522,-31.995,660.899
6,-889.421,-36.005,654.737
7,-875.061,-33.317,654.339
8,-852.489,-39.321,658.599
9,-841.555,-26.787,645.127
10,-856.147,-41.027,645.998
11,-846.947,-26.476,644.261
12,-852.551,-36.703,651.116
13,-866.321,-37.724,647.180
14,-859.950,-22.959,653.935
15,-847.129,-22.129,652.105
16,-853.393,-30.121,647.776
17,-869.308,-34.979,648.254
18,-863.497,-30.882,652.651
19,-865.225,-25.500,649.955
20,-867.615,-28.398,653.610
21,-872.814,-37.434,650.467
22,-868.091,-16.382,653.097
23,-843.976,-29.887,645.920
24,-863.706,-23.351,654.379
25,-884.330,-29.680,656.129
26,-879.366,-34.771,647.571
27,-850.113,-19.410,648.340
28,-840.774,-15.139,654.028
29,-846.292,-30.226,652.707
30,-843.495,-21.430,660.340
31,-852.630,-33.176,652.058
32,-838.018,-21.551,650.513
33,-865.005,-27.097,645.717
34,-847.165,-32.358,651.000
35,-847.041,-27.714,652.171
36,-856.185,-24.587,645.743
37,-842.951,-25.668,651.587
38,-862.567,-29.138,656.648
39,-845.197,-26.371,653.391
40,-862.428,-26.089,658.038
41,-878.194,-29.986,655.962
42,-873.926,-25.047,659.117
43,-865.388,-32.018,656.750
44,-862.575,-32.562,658.173
45,-874.852,-29.758,660.830
46,-865.121,-20.603,653.446
47,-875.793,-24.578,658.405
48,-869.996,-17.926,663.125
49,-872.534,-26.387,657.281
50,-854.031,-28.875,661.667
51,-855.383,-21.626,659.235
52,-855.692,-25.434,645.894
53,-852.353,-23.316,649.348
54,-862.152,-14.302,652.383
55,-860.279,-19.951,649.882
56,-840.981,-21.690,648.988
57,-850.184,-29.412,658.935
58,-879.851,-19.244,655.814
59,-852.741,-26.221,645.528
60,-867.743,-30.264,651.430
61,-840.387,-23.177,652.959
62,-838.497,-20.944,652.245
63,-843.976,-25.108,652.614
64,-882.682,-21.847,658.400
65,-846.542,-24.695,653.733
66,-861.177,-10.607,658.384
67,-843.402,-22.053,661.146
68,-877.683,-26.410,658.411
69,-859.138,-24.778,658.576
70,-859.314,-28.584,660.585
71,-863.713,-17.890,658.947
72,-852.033,-10.963,654.931
73,-851.277,-17.688,663.143
74,-871.931,-25.374,658.493
75,-848.215,-29.164,658.034
76,-852.592,-21.878,658.181
77,-848.156,-5.301,660.579
78,-859.588,-27.683,660.721
79,-846.976,-28.242,659.352
80,-850.615,-17.671,657.496
81,-872.416,-17.190,662.463
82,-867.753,-25.804,657.433
83,-872.625,-33.583,661.462
84,-853.277,-31.796,655.522
85,-849.369,-18.311,656.388
86,-855.773,-28.190,650.741
87,-854.748,-22.226,662.390
88,-859.799,-13.680,655.529
89,-862.969,-29.714,650.904
90,-855.426,-31.200,655.837
91,-856.900,-31.365,652.019
92,-853.909,-18.453,654.583
93,-857.244,-21.558,654.970
94,-850.241,-30.247,654.428
95,-840.642,-32.892,643.794
96,-834.943,-26.798,649.195
97,-836.845,-21.089,654.246
98,-864.999,-17.206,652.999
99,-846.062,-28.317,651.717
100,-860.636,-20.193,656.635
101,-862.039,-28.658,657.466
102,-864.316,-25.176,659.280
103,-864.121,-36.970,658.462
104,-877.769,-32.670,657.249
105,-859.162,-22.570,652.430
106,-858.681,-13.859,649.925
107,-832.444,-28.477,650.499
108,-844.205,-32.047,651.356
109,-837.248,-17.571,645.826
110,-860.901,-18.574,651.162
111,-852.834,-17.578,651.036
112,-846.315,-24.819,650.401
113,-851.559,-26.919,658.715
114,-869.485,-15.855,656.306
115,-851.482,-36.059,654.570
116,-839.772,-28.904,652.204
117,-840.422,-16.073,654.526
118,-861.447,-23.292,655.405
119,-851.365,-29.794,654.853
120,-860.450,-31.834,664.573
121,-850.785,-25.320,655.616
122,-857.560,-23.505,654.093
123,-844.900,-20.493,659.540
124,-858.924,-28.633,658.332
125,-841.594,-31.029,653.231
126,-854.615,-26.549,654.662
127,-864.816,-36.097,650.962
128,-850.932,-38.880,649.036
129,-837.350,-21.206,655.020
130,-850.795,-26.058,657.676
131,-849.748,-21.246,659.307
132,-850.768,-30.384,656.394
