Reading_Count,Pitch,Yaw,Pitotstatic
0,-1033.298,15.276,567.181
1,-1006.222,16.881,568.023
2,-1018.152,9.108,567.835
3,-1021.286,2.236,564.360
4,-1035.694,18.134,563.478
5,-1024.849,14.994,561.239
6,-1005.436,2.247,560.328
7,-995.745,9.010,555.474
8,-988.139,17.740,568.491
9,-1015.130,19.420,558.694
10,-997.859,17.565,562.974
11,-1004.646,15.480,566.199
12,-1014.005,5.027,559.500
13,-1020.205,13.690,563.062
14,-1026.644,19.185,561.117
15,-993.108,17.161,559.098
16,-977.816,12.818,567.815
17,-1036.315,9.619,570.699
18,-1000.436,19.378,572.372
19,-1042.689,16.934,581.070
20,-1049.495,16.353,580.905
21,-1056.723,8.625,579.791
22,-1021.751,12.023,580.651
23,-1034.783,3.328,579.646
24,-1026.315,14.144,583.574
25,-1040.941,15.289,583.776
26,-1057.268,9.980,583.710
27,-1046.706,18.890,578.594
28,-1032.674,19.169,582.897
29,-1039.087,4.609,580.230
30,-1034.451,20.319,577.906
31,-1018.753,19.004,582.568
32,-1042.914,17.218,582.624
33,-1019.341,22.586,581.669
34,-1032.570,21.138,581.846
35,-1082.436,11.458,584.022
36,-1052.669,14.258,577.626
37,-1033.315,20.684,584.642
38,-1043.562,23.006,586.936
39,-1027.232,15.222,586.726
40,-987.761,8.969,586.196
41,-1041.355,22.728,584.085
42,-1033.077,18.295,587.609
43,-1031.613,20.229,583.105
44,-1025.204,10.899,587.288
45,-1034.847,16.242,581.017
46,-1034.885,12.500,581.941
47,-1022.713,9.198,582.675
48,-1014.477,21.419,574.704
49,-1039.758,10.755,583.548
50,-1020.560,4.600,576.985
51,-1025.949,15.436,572.935
52,-1024.752,12.167,576.527
53,-1030.966,13.209,574.787
54,-1010.694,5.551,575.710
55,-1040.922,20.680,577.892
56,-1029.144,9.329,577.723
57,-1023.984,22.443,571.894
58,-1022.463,14.834,581.913
59,-1024.721,7.077,572.870
60,-1020.326,15.064,572.185
61,-1003.074,11.218,574.221
62,-1030.975,11.576,580.900
63,-1025.254,-7.142,577.452
64,-1034.756,17.200,579.798
65,-1041.457,7.388,578.311
66,-1031.509,22.434,581.087
67,-1045.009,8.411,578.286
68,-1022.529,10.294,580.291
69,-1031.154,7.317,582.058
70,-1035.010,17.055,581.065
71,-1023.360,14.677,588.377
72,-1010.349,4.375,586.522
73,-1008.932,14.245,588.114
74,-1028.638,13.284,591.812
75,-1037.366,16.285,592.642
76,-1055.659,12.898,593.863
77,-1047.248,14.273,594.073
78,-1044.923,14.645,593.146
79,-1021.750,2.618,592.103
80,-1021.311,3.744,588.073
81,-1044.731,11.838,594.569
82,-1042.676,7.643,593.705
83,-1068.860,20.688,593.486
84,-1060.484,21.822,595.403
85,-1052.465,7.015,599.946
86,-1058.082,20.412,590.867
87,-1023.447,10.947,590.273
88,-1050.013,16.507,588.964
89,-1033.220,16.135,582.746
90,-1001.427,8.712,578.015
91,-993.974,16.882,584.855
92,-1001.282,13.282,585.239
93,-1077.002,16.770,591.921
94,-1023.685,10.745,598.254
95,-1060.538,7.866,594.715
96,-1062.405,13.005,597.234
97,-1075.615,13.363,595.955
98,-1052.323,21.800,591.314
99,-1015.191,11.647,598.593
100,-1029.170,13.205,584.460
101,-1032.481,17.753,592.751
102,-1068.409,29.907,590.374
103,-1058.395,22.674,587.437
104,-1025.540,15.480,591.281
105,-1040.624,26.494,590.026
106,-1036.790,23.078,583.295
107,-1049.098,11.467,586.236
108,-1018.842,18.532,586.285
109,-1050.823,15.500,582.189
110,-995.600,20.866,583.790
111,-1022.299,9.612,583.181
112,-1015.989,6.234,577.497
113,-1037.785,16.216,579.177
114,-1021.568,24.932,584.934
115,-1022.937,11.586,579.104
116,-1032.733,14.162,581.774
117,-1032.922,17.009,579.231
118,-1013.379,15.932,584.124
119,-993.754,15.415,581.606
120,-1017.320,8.856,575.675
121,-1022.926,24.080,575.819
122,-1038.370,11.987,577.637
123,-1007.158,17.640,578.326
124,-1016.500,14.535,580.393
125,-1063.537,12.568,575.755
126,-993.226,13.910,580.063
127,-1032.576,10.752,584.967
128,-1037.839,19.183,579.194
129,-1012.926,4.303,577.720
130,-1029.964,10.346,583.529
131,-1050.556,20.188,582.334
132,-1060.383,1.949,584.370
133,-1051.566,14.207,583.241
134,-1021.334,13.636,578.427
135,-972.336,6.331,576.803
136,-1026.197,14.998,572.193
137,-1025.590,10.071,572.433
138,-995.285,13.929,572.634
139,-997.238,13.320,569.460
140,-1026.025,8.225,563.537
141,-996.570,8.983,563.200
142,-997.526,13.652,560.620
143,-973.387,10.380,562.957
144,-993.722,16.131,565.543
145,-999.485,16.437,561.655
146,-1006.923,5.144,562.087
147,-1006.246,10.053,568.460
148,-978.819,-0.715,562.708
149,-987.611,7.718,563.592
150,-1000.655,11.681,562.014
151,-973.690,9.656,564.089
152,-994.173,9.482,567.824
153,-1022.352,7.368,563.707
154,-1023.429,14.358,566.362
155,-1000.772,3.129,559.146
156,-980.876,20.021,554.932
157,-1005.898,5.687,557.458
158,-982.003,18.358,555.116
159,-979.432,15.706,556.954
160,-1010.736,14.361,557.149
161,-994.411,6.583,561.327
162,-996.775,9.538,557.502
163,-1018.329,13.374,557.362
164,-984.286,14.195,560.113
165,-973.002,3.875,561.735
166,-991.612,7.759,556.562
167,-975.371,9.243,558.326
168,-970.808,9.375,564.305
169,-984.123,20.215,563.460
170,-1012.452,14.084,567.016
171,-967.796,20.939,568.352
172,-1007.117,11.890,568.908
173,-989.413,15.267,571.645
174,-1009.202,14.866,571.218
175,-1014.079,14.088,569.049
176,-1002.162,19.786,569.276
177,-1012.823,21.080,570.022
178,-1008.557,23.333,575.279
179,-1016.351,14.869,567.102
180,-1011.227,16.801,571.542
181,-1038.964,16.970,572.988
182,-1027.144,11.009,566.180
183,-990.995,24.330,564.907
184,-1013.477,7.866,565.766
185,-1005.439,15.930,568.718
186,-1001.464,13.140,573.892
187,-1025.386,13.931,570.979
188,-989.280,12.437,572.745
189,-996.703,19.429,567.030
190,-1016.959,8.928,570.682
191,-1014.569,8.038,578.847
192,-1022.710,6.954,571.171
193,-990.012,15.902,572.346
194,-1023.258,22.473,572.056
195,-1021.271,14.558,574.288
196,-1034.479,10.885,573.516
197,-1047.774,4.450,575.095
198,-1005.907,3.156,577.319
199,-1024.395,5.511,576.347
