Reading_Count,Pitch,Yaw,Pitotstatic
0,82.943,-96.706,632.454
1,93.399,-106.640,628.826
2,101.245,-91.294,624.750
3,75.194,-87.089,632.122
4,53.307,-90.800,629.678
5,95.240,-115.372,623.370
6,112.825,-92.231,624.825
7,108.178,-104.613,626.727
8,81.997,-96.090,624.691
9,104.742,-94.878,625.679
10,107.573,-96.194,627.989
11,87.998,-92.681,628.154
12,90.872,-87.922,621.653
13,95.563,-89.000,625.330
14,108.498,-93.882,623.249
15,96.001,-93.916,627.637
16,98.138,-89.921,632.815
17,31.239,-93.388,627.858
18,103.380,-92.933,624.903
19,52.230,-88.084,623.045
20,109.790,-99.289,624.720
21,86.683,-82.978,622.014
22,106.285,-78.278,624.989
23,92.885,-79.925,629.022
24,100.196,-96.781,630.716
25,50.972,-104.761,629.829
26,105.741,-93.603,633.454
27,113.620,-97.087,630.474
28,106.846,-89.414,628.381
29,121.454,-92.980,632.154
30,98.133,-85.197,628.328
31,94.914,-82.708,627.753
32,93.753,-83.378,625.412
33,95.692,-92.871,627.464
34,90.089,-87.579,619.613
35,72.421,-99.399,623.955
36,109.066,-89.551,627.531
37,86.420,-80.887,622.656
38,99.115,-80.500,621.287
39,109.134,-89.331,624.341
40,37.017,-81.529,625.877
41,92.654,-91.059,622.362
42,96.961,-96.557,626.941
43,102.798,-77.608,625.486
44,85.759,-82.142,620.888
45,106.161,-85.065,623.974
46,90.733,-100.411,624.159
47,99.819,-103.136,623.134
48,91.113,-81.658,622.503
49,108.471,-85.299,626.782
50,101.658,-104.851,623.309
51,107.384,-85.671,621.619
52,40.418,-90.765,626.907
53,111.763,-94.792,624.877
54,102.663,-91.936,622.598
55,105.756,-97.496,622.874
56,87.897,-75.800,625.957
57,92.499,-82.249,621.985
58,100.280,-90.338,623.701
59,97.971,-74.249,625.660
60,117.987,-84.469,625.249
61,106.288,-92.396,627.102
62,128.168,-87.672,623.887
63,115.344,-88.016,620.325
64,106.079,-87.647,623.489
65,64.876,-91.303,624.859
66,94.320,-97.127,618.028
67,108.667,-92.708,623.596
68,40.216,-94.028,619.339
69,82.450,-93.650,622.296
70,107.023,-93.635,621.344
71,39.791,-84.014,624.063
72,87.266,-90.358,622.303
73,22.809,-80.840,623.097
74,104.544,-90.456,625.905
75,108.983,-76.149,622.053
76,117.754,-80.902,618.632
77,105.769,-88.690,626.134
78,96.791,-76.263,625.976
79,122.052,-79.916,620.803
80,117.457,-92.475,625.237
81,98.342,-79.942,626.944
82,101.218,-82.968,623.609
83,106.020,-88.502,625.527
84,109.848,-79.368,624.578
85,110.628,-75.641,620.163
86,104.659,-87.664,624.006
87,104.605,-96.621,630.248
88,101.736,-99.000,625.988
89,81.948,-87.725,628.327
90,94.499,-86.132,631.924
91,106.730,-87.345,627.346
92,111.083,-79.345,626.618
93,64.089,-82.890,633.294
94,87.154,-75.918,625.432
95,107.638,-84.231,621.591
96,74.875,-77.663,625.056
97,115.661,-82.043,629.221
98,120.601,-83.252,625.484
99,108.576,-96.842,630.070
100,121.931,-89.505,628.958
101,105.816,-72.646,624.235
102,65.319,-81.284,631.220
103,127.370,-84.275,628.958
104,98.100,-78.077,620.313
105,114.698,-75.722,622.562
106,99.061,-85.116,624.082
107,106.461,-83.481,620.855
108,92.241,-73.925,623.847
109,67.790,-83.157,625.541
110,114.827,-95.093,625.433
111,93.862,-83.418,629.370
112,116.730,-93.045,632.646
113,120.987,-83.826,626.153
114,109.642,-75.087,631.663
115,115.554,-78.840,631.396
116,113.456,-77.915,633.188
117,107.531,-76.798,625.237
118,100.324,-90.335,630.917
119,118.397,-89.550,629.361
120,94.462,-84.227,627.344
121,111.453,-88.494,632.898
122,113.648,-88.042,634.690
123,121.762,-96.489,629.017
124,102.529,-93.211,626.762
125,114.782,-86.835,633.489
126,103.261,-73.824,628.335
127,109.241,-87.844,625.635
128,86.220,-93.061,631.379
129,105.408,-71.561,628.466
130,93.099,-83.746,623.328
131,111.996,-84.814,627.376
132,93.674,-84.788,624.932
133,112.347,-92.560,623.371
134,105.176,-80.232,626.032
135,106.746,-87.818,629.968
136,99.882,-96.170,625.031
137,118.646,-83.551,634.663
138,105.830,-77.932,632.332
139,103.590,-93.038,626.665
140,102.449,-87.013,631.700
141,54.498,-92.488,630.584
142,110.385,-92.242,627.129
143,104.174,-91.606,625.110
144,53.638,-82.843,628.312
145,112.554,-87.414,624.409
146,101.926,-96.715,626.637
147,107.732,-87.867,630.662
148,102.060,-84.365,632.832
149,115.612,-85.567,633.125
150,107.496,-91.553,633.143
151,97.002,-86.720,629.807
152,89.864,-84.790,630.014
153,104.165,-82.776,636.094
154,113.707,-96.881,631.724
155,59.642,-93.910,631.755
156,95.639,-83.280,636.803
157,115.511,-83.238,630.648
158,92.412,-83.831,630.288
159,111.290,-92.392,632.834
160,110.316,-89.477,632.429
161,112.684,-93.430,633.531
162,111.527,-82.224,630.356
163,117.067,-91.141,631.682
164,102.510,-85.708,626.330
165,107.893,-83.991,627.965
166,102.168,-87.177,629.619
167,108.647,-90.832,627.145
168,102.246,-73.703,623.295
169,111.136,-88.147,631.331
170,122.791,-83.637,627.710
171,110.077,-88.073,626.140
172,48.043,-74.967,629.494
173,113.165,-74.300,632.805
174,101.476,-93.313,627.012
175,108.004,-84.963,631.321
176,115.437,-85.575,633.518
177,115.257,-83.504,630.237
178,114.416,-88.076,634.055
179,99.417,-85.098,634.969
180,112.152,-88.384,629.976
181,112.077,-90.992,633.970
182,109.594,-96.040,636.079
183,105.459,-85.885,629.302
184,106.368,-88.436,635.254
185,83.887,-98.772,635.154
186,53.075,-87.059,632.395
187,107.076,-94.038,631.179
188,103.533,-103.250,636.174
189,93.340,-96.140,631.266
190,106.797,-75.676,632.754
191,102.461,-93.910,633.105
192,103.985,-75.916,630.235
193,125.069,-93.545,629.881
194,102.704,-93.440,635.563
195,113.914,-83.911,629.316
196,105.649,-101.188,629.353
197,108.229,-89.679,633.037
198,115.398,-76.594,633.025
199,118.295,-89.720,631.464
