Reading_Count,Pitch,Yaw,Pitotstatic
0,512.202,-127.692,406.475
1,530.412,-122.049,404.486
2,539.160,-123.339,402.640
3,528.927,-118.115,406.291
4,512.042,-124.427,407.136
5,515.479,-119.001,404.656
6,520.412,-126.978,400.817
7,530.150,-118.107,401.509
8,546.019,-117.249,400.778
9,531.136,-129.188,402.972
10,528.033,-122.491,403.903
11,525.031,-115.118,406.015
12,534.306,-113.869,404.246
13,514.900,-110.259,402.175
14,526.737,-123.292,401.681
15,539.261,-125.034,405.357
16,532.755,-128.234,407.573
17,547.419,-128.084,402.306
18,539.657,-115.562,404.310
19,523.559,-121.527,405.774
20,522.099,-128.865,403.139
21,536.303,-119.002,404.781
22,520.399,-125.113,404.885
23,524.570,-117.211,402.819
24,539.346,-112.418,404.611
25,518.408,-130.567,400.749
26,529.767,-123.592,406.677
27,555.431,-126.959,403.778
28,539.606,-126.460,402.838
29,524.022,-124.386,403.806
30,519.045,-116.910,400.895
31,546.873,-114.154,400.644
32,523.571,-123.978,403.676
33,548.387,-114.707,396.801
34,507.368,-114.600,401.873
35,531.303,-118.586,403.577
36,541.977,-116.523,401.456
37,527.077,-119.713,400.349
38,531.775,-101.887,402.544
39,515.413,-117.672,403.259
40,522.191,-118.856,403.721
41,533.318,-115.215,402.269
42,521.714,-101.799,401.622
43,535.980,-119.447,402.709
44,517.534,-121.587,405.159
45,518.475,-108.366,404.117
46,526.388,-115.700,401.244
47,563.789,-111.849,400.399
48,532.224,-125.525,402.622
49,525.034,-121.496,398.982
50,553.569,-114.947,401.254
51,528.010,-115.915,402.802
52,526.848,-116.756,404.185
53,522.547,-110.232,402.258
54,488.463,-123.609,399.816
55,523.447,-110.596,404.050
56,522.390,-121.810,403.085
57,541.444,-114.231,403.156
58,528.178,-120.976,406.865
59,552.565,-123.737,407.842
60,513.436,-109.788,403.815
61,539.044,-117.716,399.727
62,515.130,-116.866,404.637
63,531.606,-110.411,405.018
64,540.742,-121.568,406.306
65,526.412,-108.762,399.545
66,529.861,-111.473,402.656
67,540.042,-116.168,405.691
68,520.888,-114.285,403.423
69,536.466,-113.002,404.195
70,545.654,-123.594,405.147
71,541.509,-120.456,407.572
72,537.334,-118.168,405.176
73,528.524,-115.236,404.354
74,537.701,-122.756,402.889
75,549.664,-119.888,405.162
76,524.788,-118.355,400.165
77,526.854,-118.642,397.078
78,538.651,-115.626,396.988
79,503.299,-120.346,397.463
80,524.784,-116.688,396.270
81,514.601,-111.207,396.228
82,531.602,-106.753,400.107
83,533.100,-108.396,397.705
84,525.249,-111.554,396.994
85,504.822,-119.508,397.045
86,529.238,-115.669,404.338
87,526.598,-110.230,398.444
88,512.064,-122.271,395.352
89,501.373,-127.319,396.163
90,528.177,-124.546,396.878
91,532.359,-118.688,402.296
92,531.889,-110.852,404.378
93,508.499,-117.103,401.885
94,534.575,-127.195,399.163
95,515.405,-112.409,399.183
96,510.934,-108.255,398.536
97,514.322,-123.389,402.045
98,534.115,-115.459,401.675
99,530.649,-118.943,401.294
100,525.227,-121.879,400.502
101,513.229,-118.736,401.669
102,530.854,-126.934,402.578
103,541.484,-125.257,398.373
104,525.740,-117.164,400.919
105,532.449,-116.269,400.754
106,537.876,-112.481,400.340
107,534.488,-116.685,397.526
108,521.666,-117.457,398.532
109,521.943,-119.014,400.428
110,502.920,-118.505,400.349
111,515.407,-120.131,398.076
112,511.754,-111.472,397.850
113,534.013,-117.722,400.918
114,547.810,-123.715,400.234
115,533.299,-118.982,394.380
116,514.639,-121.730,400.726
117,520.413,-115.940,399.913
118,500.243,-112.200,403.561
119,506.702,-121.400,400.796
120,523.492,-116.410,397.710
121,541.505,-121.029,400.887
122,524.572,-105.672,402.124
123,525.863,-119.801,400.391
124,521.719,-115.412,401.242
125,518.072,-118.003,403.038
126,536.999,-110.824,399.856
127,513.754,-116.683,397.737
128,526.754,-124.972,399.699
129,523.407,-116.642,402.508
130,511.160,-125.438,401.125
131,534.300,-128.461,399.914
132,517.782,-119.005,403.255
133,516.461,-118.923,399.133
134,545.153,-123.328,400.728
135,499.183,-120.040,398.173
136,513.238,-115.668,399.308
137,518.679,-116.541,401.635
138,538.685,-123.409,399.553
139,517.305,-114.090,399.404
140,524.522,-116.143,404.943
141,529.338,-113.898,399.408
142,540.798,-113.874,399.293
143,532.836,-120.433,401.362
144,515.936,-111.824,399.946
145,528.978,-121.756,403.097
146,541.333,-112.181,397.978
147,519.413,-115.722,395.751
148,518.271,-116.109,393.935
149,532.557,-118.046,399.917
150,506.641,-116.867,397.462
151,506.902,-109.250,396.480
152,533.035,-119.111,397.021
153,524.560,-111.514,402.650
154,532.789,-121.068,396.845
155,513.921,-116.958,397.751
156,510.739,-108.174,401.138
157,539.108,-118.962,402.039
158,539.911,-119.123,399.079
159,539.031,-118.806,400.374
160,521.099,-130.280,404.365
161,542.342,-121.128,402.274
162,516.323,-116.660,396.523
163,516.049,-117.415,398.043
164,529.782,-115.970,399.586
165,550.992,-115.620,400.809
166,529.049,-115.249,397.172
167,516.488,-119.002,397.318
168,526.139,-109.633,395.366
169,535.508,-117.492,395.788
170,540.021,-102.486,392.701
171,526.986,-121.839,394.886
172,539.890,-119.369,397.281
173,523.150,-115.253,400.501
174,535.043,-116.687,398.004
175,500.606,-115.150,398.121
176,543.348,-117.090,401.369
177,547.063,-112.032,399.498
178,545.706,-123.909,400.731
179,534.004,-121.375,402.744
180,546.154,-117.223,402.251
181,546.927,-117.672,404.712
182,546.599,-113.923,402.090
183,528.915,-122.075,403.938
184,533.581,-120.777,404.596
185,501.815,-124.736,403.815
186,543.315,-120.544,400.536
187,528.681,-119.721,401.772
188,519.765,-113.579,405.397
189,544.108,-112.656,406.229
190,534.808,-111.513,401.638
191,543.590,-103.415,403.153
192,526.300,-116.801,402.551
193,511.333,-110.263,401.202
194,537.066,-117.602,401.555
195,508.510,-120.459,401.178
196,549.375,-114.378,401.596
197,532.826,-107.046,398.185
198,524.553,-111.178,393.075
199,511.771,-122.380,396.509
