Reading_Count,Pitch,Yaw,Pitotstatic
0,-728.213,-6.302,413.394
1,-734.150,-0.996,415.406
2,-721.593,-1.995,415.384
3,-716.766,-0.988,417.364
4,-747.178,-9.560,420.241
5,-740.959,1.301,424.810
6,-741.086,9.899,425.637
7,-761.211,-10.925,424.543
8,-733.754,-1.567,419.461
9,-736.440,-2.887,420.582
10,-742.257,5.800,423.003
11,-736.243,5.307,420.611
12,-742.352,-3.134,426.349
13,-752.129,2.386,425.781
14,-746.968,4.402,421.856
15,-746.412,2.756,425.746
16,-734.986,8.310,426.953
17,-742.504,0.099,421.910
18,-731.567,0.289,425.929
19,-723.388,-5.046,425.459
20,-749.561,0.147,423.344
21,-740.570,13.288,422.651
22,-758.544,-5.492,419.361
23,-734.180,-0.717,420.395
24,-741.956,4.773,423.162
25,-747.112,-2.641,426.635
26,-748.632,9.969,429.972
27,-737.982,-4.523,431.620
28,-777.709,6.023,431.766
29,-751.143,-4.673,426.550
30,-750.593,-7.195,431.199
31,-742.747,-0.431,430.503
32,-743.349,3.551,432.406
33,-767.031,-1.106,432.697
34,-739.915,9.072,434.703
35,-760.857,10.313,434.018
36,-760.702,2.174,430.498
37,-758.309,-2.772,430.531
38,-730.273,-0.890,428.982
39,-727.748,-1.695,428.542
40,-735.344,-0.878,431.258
41,-750.662,-9.290,428.643
42,-736.203,-5.993,427.046
43,-750.328,-0.485,429.104
44,-740.998,-3.995,427.262
45,-739.106,-8.604,430.344
46,-746.728,-5.498,425.656
47,-736.253,-5.960,420.642
48,-727.354,-12.375,423.828
49,-734.788,-1.278,418.883
50,-716.331,-1.627,422.689
51,-748.364,10.723,424.271
52,-738.124,-5.852,422.324
53,-731.280,4.902,423.538
54,-722.269,-0.626,422.358
55,-730.618,-6.873,420.268
56,-744.315,-4.173,421.056
57,-710.747,-11.406,419.125
58,-713.568,-5.518,416.200
59,-727.145,-5.068,416.251
60,-716.026,0.747,421.692
61,-733.892,-0.228,421.691
62,-726.845,-7.973,424.469
63,-739.356,7.607,423.507
64,-758.991,-3.468,424.157
65,-726.143,-3.652,422.305
66,-729.425,-1.311,425.181
67,-729.034,4.552,421.617
68,-710.741,4.754,420.889
69,-732.855,-10.850,419.992
70,-735.034,8.434,423.055
71,-719.235,0.826,423.558
72,-744.606,6.298,425.988
73,-725.429,3.643,428.803
74,-743.664,-2.568,425.185
75,-733.937,7.718,427.197
76,-729.393,10.398,424.787
77,-749.191,7.674,428.211
78,-719.771,-12.319,428.421
79,-741.623,3.080,429.815
80,-721.669,-14.208,427.659
81,-729.642,-5.717,422.862
82,-735.798,-0.507,428.112
83,-731.377,6.653,426.281
84,-734.457,4.625,426.314
85,-744.968,1.901,426.684
86,-741.845,6.611,430.301
87,-734.097,-3.770,430.849
88,-736.681,5.656,429.581
89,-749.627,-4.069,432.384
90,-737.984,-1.006,428.601
91,-739.062,5.296,429.721
92,-735.321,-1.261,428.897
93,-750.469,1.783,427.252
94,-746.738,3.022,421.732
95,-729.706,2.323,422.400
96,-719.683,-2.737,419.387
97,-706.052,-1.854,418.304
98,-727.642,2.045,416.129
99,-740.310,-0.032,416.010
100,-720.550,0.834,415.726
101,-721.402,-1.214,417.454
102,-711.580,-4.705,417.201
103,-713.378,-11.419,415.821
104,-698.427,-1.251,413.128
105,-715.000,3.621,417.035
106,-722.838,8.020,417.724
107,-719.030,2.046,412.793
108,-723.566,-1.478,418.877
109,-709.348,0.059,416.949
110,-717.215,6.055,421.992
111,-718.135,-1.134,421.262
