Reading_Count,Pitch,Yaw,Pitotstatic
0,-1000.478,-914.814,384.742
1,-886.626,-921.110,433.678
2,-967.966,-950.645,418.897
3,-912.556,-931.274,429.663
4,-930.459,-912.863,432.837
5,-922.605,-882.246,428.301
6,-943.243,-882.459,418.966
7,-998.945,-955.712,398.020
8,-924.179,-922.589,418.526
9,-895.609,-896.860,404.423
10,-944.419,-913.535,400.982
11,-910.130,-894.243,397.107
12,-904.512,-927.584,432.639
13,-918.939,-935.144,390.087
14,-972.086,-965.596,419.764
15,-938.598,-946.282,427.549
16,-916.900,-933.974,445.329
17,-920.377,-958.107,408.305
18,-916.858,-947.559,401.077
19,-907.252,-982.222,435.267
20,-940.224,-949.603,415.119
21,-940.136,-953.452,437.106
22,-943.848,-968.462,417.552
23,-973.731,-960.372,397.582
24,-913.418,-959.114,418.174
25,-976.596,-958.726,400.223
26,-939.329,-893.604,419.524
27,-965.877,-963.736,413.794
28,-959.726,-930.734,414.471
29,-966.466,-908.157,428.439
30,-944.019,-944.780,411.343
31,-911.605,-937.986,423.775
32,-908.673,-919.915,407.369
33,-901.530,-937.517,428.558
34,-917.314,-943.398,405.138
35,-883.860,-965.988,371.527
36,-929.103,-927.379,434.046
37,-977.694,-949.625,414.365
38,-922.519,-934.953,421.340
39,-901.590,-924.345,417.543
40,-939.419,-902.422,424.565
41,-911.757,-940.121,431.148
42,-917.606,-923.683,428.457
43,-937.853,-947.986,424.963
44,-905.779,-913.577,442.529
45,-946.831,-962.790,427.014
46,-970.349,-945.299,408.215
47,-918.125,-934.822,443.736
48,-907.682,-927.472,413.725
49,-964.554,-952.505,436.468
50,-938.775,-966.985,440.436
51,-961.831,-974.329,428.830
52,-883.741,-973.259,413.942
53,-921.261,-974.569,437.923
54,-985.180,-970.847,449.706
55,-956.092,-891.649,442.576
56,-943.970,-924.012,431.336
57,-970.259,-965.056,430.437
58,-968.813,-950.309,439.823
59,-916.790,-967.590,429.776
60,-930.471,-989.183,413.149
61,-902.315,-909.012,426.227
62,-947.737,-943.557,438.591
63,-967.764,-908.161,434.949
64,-952.971,-925.541,432.902
65,-979.725,-969.702,430.012
66,-921.616,-924.192,444.133
67,-923.229,-934.172,422.940
68,-918.669,-977.449,387.482
69,-901.774,-943.440,435.356
70,-965.738,-914.410,430.095
71,-872.960,-915.258,433.699
72,-908.157,-907.298,406.308
73,-887.883,-953.774,408.502
74,-975.758,-905.861,384.895
75,-947.650,-901.321,423.946
76,-915.300,-887.032,408.165
77,-944.563,-946.174,398.296
