Reading_Count,Pitch,Yaw,Pitotstatic
0,-36.086,31.124,48.035
1,-35.570,30.606,47.726
2,-34.806,30.968,47.629
3,-33.604,31.533,47.876
4,-32.154,31.715,47.289
5,-31.736,33.296,48.137
6,-31.716,31.319,47.497
7,-30.451,33.617,47.689
8,-28.724,36.535,47.551
9,-25.515,41.126,47.362
10,-23.805,39.029,46.870
11,-25.246,40.006,47.771
12,-26.189,38.370,47.596
13,-28.282,34.341,47.825
14,-29.010,33.198,48.206
15,-30.267,32.392,48.127
16,-30.132,32.621,48.138
17,-31.088,33.479,47.676
18,-28.139,33.710,47.677
19,-28.236,32.503,47.963
20,-27.285,32.644,48.034
21,-29.116,33.298,47.335
22,-27.132,33.459,47.581
23,-28.378,32.785,48.524
24,-28.616,33.046,48.427
25,-29.226,32.509,48.743
26,-28.334,34.463,48.238
27,-25.748,35.840,48.262
28,-24.840,38.771,47.420
29,-24.445,39.113,47.951
30,-26.458,35.666,48.276
31,-26.030,33.032,48.443
32,-26.691,34.747,47.787
33,-26.180,32.892,47.476
34,-27.996,32.292,47.555
35,-26.627,33.478,47.801
36,-27.147,32.606,48.400
37,-27.953,32.206,48.156
38,-25.375,33.952,47.134
39,-25.355,35.744,47.829
40,-25.645,34.311,48.429
41,-24.121,32.051,47.570
42,-26.810,31.532,48.032
43,-26.497,31.453,47.778
44,-26.449,32.527,47.476
45,-25.588,33.644,48.062
46,-25.004,36.554,47.517
47,-25.133,36.428,48.296
48,-26.699,33.041,48.062
49,-24.415,35.373,47.052
50,-22.968,36.554,47.966
51,-22.798,35.779,47.448
52,-24.639,38.210,47.545
53,-22.987,36.389,47.585
54,-22.329,34.563,48.365
55,-23.442,35.059,47.628
56,-26.267,33.191,47.396
57,-25.000,32.707,47.261
58,-24.001,32.086,48.175
59,-25.663,32.919,47.616
60,-24.787,34.879,47.166
61,-25.838,33.736,47.331
62,-24.964,31.292,47.437
63,-26.783,33.314,47.260
64,-25.512,33.757,47.560
65,-26.271,33.020,46.918
66,-21.321,37.846,46.837
67,-24.748,35.203,46.482
68,-23.429,35.614,47.259
69,-23.317,35.196,46.784
70,-17.880,42.614,47.068
71,-16.471,35.390,47.384
72,-22.831,32.912,47.942
73,-24.963,32.389,46.605
74,-25.819,33.109,46.879
75,-25.910,32.202,47.016
76,-26.557,33.952,47.874
77,-24.421,32.622,47.644
78,-26.506,32.830,47.206
79,-25.775,32.005,47.274
80,-25.631,31.825,47.138
81,-25.807,33.379,47.276
82,-26.152,32.035,47.466
83,-26.283,31.820,47.263
84,-25.140,33.169,47.590
85,-25.719,33.018,47.560
86,-25.651,35.091,47.819
87,-25.097,32.801,48.434
88,-25.392,33.037,48.272
89,-25.078,33.203,48.040
90,-24.036,33.744,47.588
91,-24.744,33.121,47.355
92,-23.411,32.920,47.655
93,-24.782,35.633,46.458
94,-23.950,33.261,47.422
95,-24.817,34.477,46.946
96,-24.332,34.209,47.246
97,-23.795,33.474,47.097
98,-23.908,33.497,47.207
99,-25.098,32.470,47.221
100,-25.532,32.612,47.166
101,-25.246,33.759,47.563
102,-22.550,34.904,47.834
103,-24.317,34.027,48.160
104,-23.636,33.318,48.366
105,-25.167,32.293,47.574
106,-25.720,32.782,47.206
107,-24.291,34.126,47.354
108,-23.699,34.059,47.436
109,-25.534,32.274,47.887
110,-24.849,32.330,47.780
111,-24.917,33.273,47.821
112,-24.818,33.203,47.369
113,-25.026,35.544,46.850
114,-25.304,32.381,47.589
115,-25.104,33.760,47.550
116,-25.265,34.120,48.135
117,-22.593,34.610,48.243
118,-22.499,36.631,48.351
119,-21.514,36.703,47.968
120,-22.829,37.549,48.092
121,-20.666,38.100,47.887
122,-21.297,35.573,48.174
123,-23.631,33.035,48.037
124,-23.783,34.919,48.295
125,-23.867,33.742,48.106
126,-23.784,33.725,47.562
127,-23.614,33.000,47.547
128,-24.216,34.647,47.573
129,-24.003,33.047,47.466
130,-25.546,32.509,47.412
131,-24.902,34.444,48.147
132,-24.708,33.122,48.243
133,-24.115,34.077,48.132
134,-23.117,34.314,47.545
135,-24.857,33.288,48.229
136,-23.785,33.978,48.381
137,-24.878,33.965,48.191
138,-25.711,32.334,47.614
139,-25.511,32.524,46.825
140,-25.625,32.376,47.042
141,-26.068,32.715,47.301
142,-25.259,32.485,47.179
143,-24.522,33.662,47.534
144,-23.396,33.914,47.344
145,-25.702,34.080,47.397
146,-25.945,33.424,46.934
147,-25.781,31.878,47.508
148,-23.783,34.315,47.480
149,-20.615,35.964,47.137
150,-23.784,34.702,47.274
151,-21.768,37.314,47.248
152,-17.916,38.526,46.947
153,-19.137,39.809,47.140
154,-21.068,37.595,47.044
155,-16.916,37.782,47.533
156,-22.283,39.617,47.315
157,-20.581,37.819,47.084
158,-18.897,36.004,48.106
159,-19.969,43.431,47.805
160,-19.120,38.608,47.794
161,-21.783,35.552,48.489
162,-22.248,37.550,48.177
163,-17.979,36.109,47.603
164,-20.588,35.907,48.041
165,-18.640,38.851,47.303
166,-17.002,41.811,47.604
167,-22.217,36.672,47.469
168,-20.925,38.992,48.353
169,-20.721,34.626,47.604
170,-24.037,34.240,47.822
171,-22.618,33.550,48.382
172,-23.974,34.489,47.644
173,-22.531,34.907,47.371
174,-23.197,33.060,47.712
175,-23.092,34.064,48.025
176,-23.880,33.510,47.696
177,-23.276,33.613,47.862
178,-24.004,33.176,48.981
179,-23.650,34.288,48.231
180,-22.725,34.390,48.177
181,-23.649,33.936,48.284
182,-25.017,32.358,48.721
183,-22.959,33.934,47.659
184,-24.555,33.820,47.794
185,-25.286,32.782,48.337
186,-24.384,34.126,48.026
187,-22.529,34.982,47.001
188,-22.799,37.031,47.764
189,-23.094,34.145,47.779
190,-23.756,34.249,48.326
191,-24.166,32.969,47.876
192,-24.073,33.945,47.671
193,-23.422,33.440,47.780
194,-22.903,34.716,48.476
195,-23.736,34.010,47.913
196,-22.851,35.266,47.668
197,-23.940,34.126,47.968
198,-23.131,33.893,48.829
199,-24.200,34.043,47.916
