Reading_Count,Pitch,Yaw,Pitotstatic
0,-24.194,43.476,44.694
1,-23.543,41.848,45.049
2,-23.718,45.102,44.996
3,-22.101,45.263,44.821
4,-22.076,44.935,44.699
5,-20.993,44.054,44.998
6,-21.319,45.315,45.148
7,-22.342,44.235,45.093
8,-19.875,45.821,45.081
9,-20.868,44.809,45.216
10,-19.286,43.900,45.026
11,-19.982,44.552,44.784
12,-19.340,46.375,44.894
13,-20.165,44.718,45.739
14,-19.845,46.844,45.124
15,-20.781,43.801,44.525
16,-18.131,43.820,44.962
17,-15.232,46.677,45.031
18,-17.623,43.989,44.989
19,-18.086,45.028,45.423
20,-18.562,44.118,44.637
21,-18.918,45.190,45.317
22,-17.593,46.568,44.787
23,-16.664,45.321,45.495
24,-15.242,44.750,45.184
25,-18.394,45.605,44.597
26,-18.367,46.457,44.119
27,-17.664,44.159,44.253
28,-17.919,46.617,43.995
29,-17.831,46.196,43.819
30,-17.509,44.966,43.357
31,-17.659,44.358,45.495
32,-13.809,47.678,44.678
33,-17.710,45.432,43.615
34,-18.138,44.135,43.831
35,-14.482,44.915,43.916
36,-17.207,44.902,44.283
37,-17.703,46.833,43.001
38,-17.184,43.489,44.309
39,-17.041,47.601,43.805
40,-16.576,43.988,44.842
41,-14.624,47.402,44.759
42,-17.193,45.209,43.699
43,-17.465,46.527,44.555
44,-16.773,45.146,44.653
45,-14.712,44.844,44.093
46,-15.479,45.437,44.992
47,-15.713,46.605,44.761
48,-16.678,46.051,43.914
49,-15.426,46.287,44.732
50,-16.358,46.442,44.214
51,-16.021,44.639,44.650
52,-14.435,44.607,45.210
53,-13.595,46.065,43.942
54,-16.852,44.483,43.778
55,-15.704,45.162,43.450
56,-16.599,44.995,44.080
57,-15.404,44.862,44.365
58,-15.228,47.127,43.902
59,-16.032,45.240,43.984
60,-15.003,46.270,44.176
61,-16.275,44.787,43.822
62,-14.825,44.182,44.694
63,-17.355,44.893,42.853
64,-15.431,44.977,43.713
65,-16.777,45.180,43.998
66,-16.963,44.222,44.407
67,-16.046,43.833,44.312
68,-16.430,44.966,44.461
69,-15.883,43.920,44.283
70,-15.039,44.193,43.466
71,-16.600,45.205,43.043
72,-16.252,43.063,43.617
73,-16.073,44.347,44.310
74,-14.847,44.719,43.971
75,-16.554,43.656,45.526
76,-16.538,42.225,44.228
77,-15.851,42.884,43.711
78,-15.276,42.903,44.327
79,-15.665,46.410,43.427
80,-15.639,43.663,43.973
81,-14.571,43.143,44.518
82,-15.158,45.220,43.973
83,-15.121,46.163,43.834
84,-15.652,43.888,44.408
85,-15.591,43.721,43.727
86,-15.172,44.614,44.177
87,-13.611,46.149,44.436
88,-14.442,47.499,44.123
89,-15.864,44.686,44.695
90,-15.738,44.991,44.109
91,-16.927,42.264,44.627
92,-14.746,44.220,44.313
93,-15.878,46.461,44.191
94,-15.251,46.194,43.890
95,-14.380,44.765,43.781
96,-14.930,45.303,44.013
97,-13.999,44.196,44.190
98,-15.197,46.704,43.753
99,-15.375,43.925,44.218
100,-13.237,45.897,44.736
101,-15.083,45.295,44.776
102,-15.468,44.859,44.966
103,-16.111,44.490,45.430
104,-15.426,44.052,44.696
105,-13.695,43.265,44.778
106,-13.509,44.862,43.944
107,-16.092,45.150,43.891
108,-15.127,45.888,44.831
109,-13.797,43.988,44.150
110,-13.265,44.546,44.573
111,-14.662,46.078,44.082
112,-15.686,46.213,44.600
113,-14.218,45.288,44.749
114,-13.169,45.793,44.968
115,-13.162,47.225,45.159
116,-13.801,44.130,44.994
117,-13.384,45.813,44.856
118,-14.318,45.612,44.421
119,-12.962,47.043,44.205
120,-15.485,47.818,43.425
121,-14.322,44.234,44.531
122,-12.682,47.816,44.041
123,-14.409,47.682,45.281
124,-14.846,46.741,45.447
125,-13.156,45.480,44.994
126,-14.364,44.135,44.736
127,-15.279,43.762,44.339
128,-14.302,44.811,45.500
129,-14.255,44.174,44.830
130,-14.307,44.424,45.048
131,-14.141,46.596,44.178
132,-13.949,46.345,44.135
133,-13.422,44.462,44.887
134,-13.924,46.344,44.301
135,-11.877,46.129,44.109
136,-14.175,46.380,44.341
137,-13.734,46.367,44.724
138,-13.964,46.959,44.191
139,-15.094,44.475,43.933
140,-14.018,46.345,44.287
141,-11.625,45.841,45.106
142,-13.102,45.895,44.027
143,-14.797,45.524,44.547
144,-14.189,46.537,43.825
145,-13.263,45.864,44.969
146,-13.498,48.655,43.850
147,-13.160,45.107,44.778
148,-14.339,45.055,44.914
149,-12.846,46.620,45.090
150,-14.372,45.374,44.368
151,-14.409,47.006,44.792
152,-11.238,46.417,45.445
153,-12.671,46.870,45.051
154,-14.007,45.728,44.573
155,-14.066,48.283,43.427
156,-13.803,45.729,45.103
157,-13.721,43.777,45.733
158,-13.365,45.727,44.163
159,-12.717,44.954,44.492
160,-14.378,45.479,44.272
161,-11.063,47.712,44.261
162,-14.517,45.896,44.644
163,-12.050,45.562,44.982
164,-14.172,45.360,44.942
165,-12.607,50.305,44.342
166,-14.269,45.765,45.380
167,-12.883,47.095,45.214
168,-14.313,44.942,45.949
169,-9.903,46.136,45.745
170,-13.891,44.672,45.322
171,-11.867,45.654,45.475
172,-11.111,47.367,45.351
173,-13.208,46.389,45.104
174,-13.130,46.593,45.622
175,-11.301,46.980,45.131
176,-13.026,45.904,46.100
177,-12.822,48.543,45.391
178,-12.328,48.746,45.542
179,-12.850,46.177,45.037
180,-12.209,44.950,45.364
181,-13.040,45.320,45.830
182,-12.663,45.812,44.355
183,-11.617,46.903,45.474
184,-13.762,44.316,45.515
185,-11.308,48.247,45.377
186,-12.115,47.443,45.133
187,-13.956,45.491,45.458
188,-13.597,45.744,44.956
189,-11.351,46.650,44.871
190,-12.893,46.653,45.568
191,-11.867,45.845,44.927
192,-13.086,48.567,44.913
193,-14.236,46.435,45.364
194,-13.026,46.603,44.819
195,-14.343,48.788,43.631
196,-13.440,44.941,44.819
197,-13.055,45.193,43.439
198,-14.444,49.411,43.781
199,-14.818,46.034,45.105
