Reading_Count,Pitch,Yaw,Pitotstatic
0,-88.163,-22.464,55.721
1,-87.477,-22.255,55.257
2,-86.727,-21.776,55.792
3,-86.082,-21.726,56.013
4,-85.710,-21.610,55.642
5,-85.484,-21.022,55.522
6,-83.909,-21.814,55.810
7,-84.106,-21.622,55.332
8,-84.090,-21.752,55.457
9,-83.960,-21.907,55.336
10,-83.540,-21.642,54.818
11,-83.424,-22.290,54.938
12,-83.483,-20.771,55.172
13,-82.725,-20.595,55.770
14,-81.844,-21.352,55.881
15,-81.771,-21.452,55.732
16,-81.315,-21.161,55.594
17,-81.943,-21.559,55.593
18,-81.253,-21.337,55.555
19,-81.681,-21.206,55.788
20,-82.183,-20.895,55.898
21,-80.613,-21.183,55.799
22,-81.985,-20.269,55.869
23,-81.531,-21.951,55.542
24,-80.258,-20.526,55.254
25,-79.935,-21.273,55.529
26,-80.048,-21.125,55.721
27,-80.289,-21.431,55.145
28,-79.349,-20.961,55.174
29,-79.516,-20.759,55.611
30,-79.438,-20.408,55.736
31,-80.070,-20.615,55.068
32,-80.031,-20.204,55.435
33,-79.900,-21.191,55.026
34,-78.457,-20.366,54.998
35,-79.125,-20.233,55.681
36,-79.958,-20.649,55.584
37,-78.908,-20.772,55.733
38,-79.296,-21.326,55.285
39,-78.737,-21.907,54.849
40,-78.496,-20.818,55.096
41,-78.365,-20.055,55.342
42,-77.790,-20.171,55.163
43,-78.352,-20.190,55.270
44,-78.201,-20.300,55.691
45,-78.246,-20.110,55.463
46,-78.409,-21.167,55.658
47,-78.611,-20.774,55.230
48,-77.808,-20.329,55.082
49,-77.929,-20.008,55.300
50,-78.933,-20.206,55.547
51,-77.925,-20.571,55.639
52,-77.667,-21.199,55.777
53,-78.005,-20.939,55.870
54,-77.440,-20.183,55.898
55,-77.743,-20.341,55.953
56,-77.726,-20.760,55.436
57,-78.103,-20.663,55.585
58,-76.943,-20.259,55.179
59,-76.953,-19.797,55.518
60,-77.858,-19.931,55.668
61,-77.934,-20.680,55.888
62,-76.921,-21.354,55.944
63,-76.402,-21.337,55.916
64,-77.200,-20.836,55.821
65,-77.757,-20.831,55.438
66,-77.485,-20.828,55.683
67,-76.511,-19.555,55.509
68,-76.583,-19.445,55.426
69,-77.347,-19.282,55.492
70,-77.528,-19.190,56.175
71,-77.587,-19.708,56.107
72,-76.657,-20.056,56.352
73,-77.967,-19.916,56.325
74,-78.506,-19.924,56.463
75,-77.540,-21.142,55.780
76,-76.883,-20.917,55.984
77,-76.996,-20.402,55.888
78,-76.658,-20.532,55.751
79,-76.191,-20.497,55.383
80,-76.743,-20.394,55.300
81,-76.663,-19.914,55.277
82,-76.737,-19.399,56.010
83,-76.563,-20.401,56.243
84,-76.721,-19.919,56.338
85,-76.411,-19.859,56.395
86,-76.351,-19.679,55.846
87,-75.573,-19.626,55.941
88,-75.511,-19.233,56.312
89,-76.660,-19.306,56.395
90,-75.589,-20.933,56.570
91,-75.522,-19.684,56.542
92,-75.845,-20.067,56.395
93,-76.070,-20.021,56.337
94,-75.913,-20.187,56.230
95,-75.264,-20.343,56.123
96,-76.765,-19.603,56.449
97,-75.504,-19.725,55.849
98,-75.968,-20.235,56.652
99,-76.793,-20.233,56.722
100,-75.869,-20.600,56.173
101,-77.528,-20.234,56.134
102,-75.777,-19.975,56.175
103,-76.058,-20.088,56.079
104,-76.283,-20.903,56.190
105,-77.678,-20.220,56.626
106,-77.127,-19.963,56.980
107,-76.748,-20.823,56.806
108,-76.409,-20.116,56.695
109,-76.395,-20.941,56.243
110,-75.892,-20.856,56.190
111,-76.258,-21.302,55.850
112,-76.314,-20.460,56.201
113,-75.213,-19.123,55.765
114,-76.022,-20.057,55.998
115,-75.713,-20.101,56.504
116,-75.941,-19.239,56.462
117,-75.808,-20.156,56.773
118,-76.353,-20.483,56.845
119,-76.449,-20.568,56.435
120,-76.159,-20.454,56.137
121,-75.897,-20.941,56.147
122,-75.946,-19.624,56.042
123,-76.378,-20.587,56.464
124,-75.954,-20.108,56.041
125,-75.397,-20.801,56.202
126,-75.792,-19.853,56.993
127,-76.495,-19.375,56.654
128,-75.599,-19.803,56.180
129,-76.260,-20.403,56.127
130,-76.347,-20.582,55.809
131,-75.316,-20.008,55.617
132,-76.071,-19.783,55.876
133,-76.606,-20.638,56.313
134,-77.208,-20.707,56.040
135,-75.450,-20.994,56.302
136,-75.693,-19.491,56.068
137,-75.257,-19.470,56.026
138,-76.712,-19.616,55.768
139,-75.781,-20.272,55.934
140,-76.037,-19.553,55.483
141,-75.143,-20.074,55.933
142,-75.558,-18.996,56.477
143,-76.050,-19.403,56.671
144,-75.469,-20.443,56.286
145,-76.554,-20.159,56.640
146,-76.697,-20.807,56.422
147,-75.272,-19.762,56.288
148,-76.311,-20.029,56.181
149,-75.439,-21.257,56.233
150,-76.392,-20.262,55.811
151,-75.923,-19.991,56.044
152,-75.542,-19.588,55.482
153,-76.214,-19.885,55.086
154,-75.102,-19.888,55.945
155,-75.812,-19.518,56.123
156,-76.434,-19.616,56.111
157,-76.771,-19.915,56.818
158,-76.475,-20.467,56.386
159,-75.310,-20.364,56.247
160,-76.367,-20.464,55.893
161,-76.830,-21.301,55.948
162,-76.042,-20.352,56.042
163,-75.303,-20.672,56.166
164,-75.572,-20.029,55.809
165,-75.795,-19.825,55.878
166,-75.903,-20.378,55.771
167,-75.207,-19.792,55.714
168,-74.691,-20.357,55.771
169,-75.162,-20.129,55.810
170,-74.855,-19.849,55.906
171,-74.766,-20.721,55.659
172,-74.566,-20.148,56.068
173,-75.356,-19.360,56.149
174,-75.558,-19.824,55.918
175,-75.342,-19.654,56.109
176,-76.458,-18.920,55.934
177,-75.934,-19.462,56.587
178,-76.134,-21.347,56.455
179,-75.857,-19.899,56.573
180,-75.713,-19.720,56.399
181,-74.725,-19.649,56.179
182,-75.040,-20.156,56.533
183,-75.860,-20.813,56.574
184,-75.415,-20.218,56.356
185,-75.914,-20.067,56.343
186,-76.215,-20.136,55.715
187,-75.156,-19.901,55.784
188,-74.539,-19.834,55.825
189,-75.293,-19.059,55.916
190,-75.902,-19.667,55.742
191,-75.660,-20.430,55.784
192,-75.296,-20.807,55.780
193,-75.910,-19.563,56.272
194,-75.815,-19.628,55.552
195,-75.576,-20.232,55.577
196,-75.472,-21.122,55.957
197,-75.504,-20.594,55.958
198,-74.948,-20.157,55.934
199,-74.780,-19.776,55.742
