Reading_Count,Pitch,Yaw,Pitotstatic
0,-154.571,-88.782,55.793
1,-149.517,-86.768,55.604
2,-152.020,-88.066,55.386
3,-152.535,-89.767,54.027
4,-150.645,-87.495,56.549
5,-151.917,-87.541,55.039
6,-151.129,-86.605,54.682
7,-148.714,-89.303,54.751
8,-150.637,-91.425,56.179
9,-149.183,-86.895,53.077
10,-147.833,-92.298,54.263
11,-147.926,-88.865,54.047
12,-147.486,-88.667,53.856
13,-148.786,-90.731,56.812
14,-148.974,-88.342,56.485
15,-149.982,-88.528,55.870
16,-148.854,-88.464,56.185
17,-148.612,-89.796,56.689
18,-147.928,-90.648,56.706
19,-146.168,-88.674,57.317
20,-145.885,-91.335,56.773
21,-147.617,-87.490,55.248
22,-146.991,-86.464,56.430
23,-147.110,-86.827,56.013
24,-146.318,-87.398,55.343
25,-145.069,-86.778,55.603
26,-144.561,-86.793,55.930
27,-147.299,-87.291,55.999
28,-144.818,-89.655,55.877
29,-143.434,-89.815,54.134
30,-144.392,-86.603,55.686
31,-146.362,-86.535,54.650
32,-144.164,-86.513,55.318
33,-144.935,-86.432,55.372
34,-144.467,-83.463,57.035
35,-144.197,-87.580,55.904
36,-144.322,-85.591,55.414
37,-144.092,-86.391,54.226
38,-145.554,-86.744,55.398
39,-144.534,-88.293,54.689
40,-141.999,-85.422,55.127
41,-145.054,-85.426,54.214
42,-144.901,-91.699,54.527
43,-142.133,-85.249,54.597
44,-143.145,-84.285,54.570
45,-143.273,-87.272,54.978
46,-142.781,-87.400,56.083
47,-142.042,-85.255,55.292
48,-142.121,-87.455,55.552
49,-144.255,-86.211,55.115
50,-143.074,-88.865,55.554
51,-144.166,-86.344,56.083
52,-144.121,-85.887,55.620
53,-143.329,-87.487,54.557
54,-143.006,-86.193,56.028
55,-141.690,-85.019,54.995
56,-141.949,-87.377,54.951
57,-142.878,-85.850,55.377
58,-141.538,-83.720,54.926
59,-141.334,-88.532,54.898
60,-140.420,-85.564,54.583
61,-141.852,-86.905,56.738
62,-142.514,-85.381,54.789
63,-144.510,-87.494,54.719
64,-142.981,-87.348,53.862
65,-142.412,-85.962,53.277
66,-141.856,-84.794,56.139
67,-143.511,-89.031,57.025
68,-143.603,-88.453,57.391
69,-142.873,-87.594,56.834
70,-143.458,-85.957,54.354
71,-143.196,-87.089,53.074
72,-142.327,-88.409,55.318
73,-141.340,-87.359,55.539
74,-143.165,-86.461,53.918
75,-141.915,-86.840,55.130
76,-143.834,-86.569,55.442
77,-144.854,-85.196,56.359
78,-143.726,-85.754,55.691
79,-142.892,-84.748,54.830
80,-142.651,-87.305,55.893
81,-141.631,-88.837,56.139
82,-140.557,-84.240,55.946
83,-140.686,-87.739,55.593
84,-142.273,-89.864,56.887
85,-142.580,-87.067,55.622
86,-141.367,-86.854,54.980
87,-143.919,-85.661,55.033
88,-142.720,-85.241,55.117
89,-141.552,-87.983,55.378
90,-142.238,-87.136,55.706
91,-143.556,-85.223,55.749
92,-144.022,-85.307,56.579
93,-142.144,-87.217,54.802
94,-141.571,-86.630,56.589
95,-143.277,-86.753,55.458
96,-142.194,-87.908,52.785
97,-142.496,-85.715,56.675
98,-141.992,-88.635,56.970
99,-143.088,-87.738,56.073
100,-143.090,-85.919,54.859
101,-142.231,-88.102,55.037
102,-141.010,-90.536,55.922
103,-141.089,-88.792,56.221
104,-143.250,-90.053,55.799
105,-140.560,-86.758,55.717
106,-143.853,-88.082,56.073
107,-141.846,-89.792,57.736
108,-143.196,-88.136,56.389
109,-144.265,-84.386,54.970
110,-142.882,-87.076,54.481
111,-142.772,-86.507,55.286
112,-143.437,-84.379,54.943
113,-140.801,-87.102,56.689
114,-142.048,-85.497,55.282
115,-141.806,-85.698,55.952
116,-141.451,-87.766,56.524
117,-141.396,-84.892,54.643
118,-140.341,-86.621,55.923
119,-144.464,-86.423,54.070
120,-139.281,-84.621,54.099
121,-142.050,-85.840,53.729
122,-140.292,-85.155,56.370
123,-139.267,-85.513,54.315
124,-139.266,-86.763,55.313
125,-140.523,-85.122,53.510
126,-138.440,-83.726,52.458
127,-141.313,-84.099,55.366
128,-140.519,-82.629,55.828
129,-140.597,-86.235,54.288
130,-138.987,-84.582,54.587
131,-139.194,-85.374,55.326
132,-139.925,-84.482,54.957
133,-145.280,-84.417,55.188
134,-139.742,-85.033,52.954
135,-138.425,-87.242,55.927
136,-140.070,-86.390,55.041
137,-139.148,-85.337,53.921
138,-140.598,-84.110,53.675
139,-141.326,-83.664,54.343
140,-142.613,-85.079,53.335
141,-140.247,-83.378,55.911
142,-141.950,-84.113,53.389
143,-138.039,-85.477,54.588
144,-142.004,-85.746,54.247
145,-143.288,-86.778,54.576
146,-140.210,-85.858,54.917
147,-139.191,-88.592,56.088
148,-141.103,-85.705,54.834
149,-142.004,-85.625,56.155
150,-140.154,-84.161,54.384
151,-140.414,-85.842,53.458
152,-140.167,-86.400,53.391
153,-138.551,-87.513,55.815
154,-141.274,-85.196,53.923
155,-142.877,-87.389,55.883
156,-142.045,-85.953,54.985
157,-141.028,-84.791,54.358
158,-141.015,-85.504,55.299
159,-140.407,-87.993,55.977
160,-139.494,-89.295,55.091
161,-140.416,-86.342,55.294
162,-142.534,-86.084,56.144
163,-140.602,-88.338,55.707
164,-139.254,-84.229,55.190
165,-138.604,-85.365,54.625
166,-140.564,-86.380,55.038
167,-141.616,-84.252,54.453
168,-140.924,-83.377,53.882
169,-142.557,-84.555,53.268
170,-141.116,-85.091,55.408
