Reading_Count,Pitch,Yaw,Pitotstatic
0,413.812,473.981,283.325
1,431.464,455.293,282.106
2,421.399,484.555,282.141
3,417.141,459.243,277.864
4,439.093,461.392,282.204
5,416.496,478.024,278.919
6,414.073,472.272,278.057
7,418.515,455.106,275.415
8,404.456,479.707,280.474
9,452.870,470.337,271.790
10,437.790,449.575,275.532
11,416.299,442.480,269.919
12,423.924,458.511,280.711
13,413.960,497.609,280.768
14,433.208,476.023,275.971
15,433.517,453.600,275.593
16,376.846,444.071,276.932
17,434.144,487.099,278.970
18,410.572,453.628,276.385
19,436.245,467.156,277.144
20,397.568,459.555,284.372
21,424.101,488.687,280.171
22,398.734,503.355,285.855
23,432.449,465.408,282.663
24,437.563,482.834,279.268
25,443.968,476.309,276.144
26,445.662,451.647,282.467
27,409.526,479.163,281.072
28,428.000,443.453,283.432
29,454.297,486.342,281.512
30,379.933,471.359,282.924
31,421.207,469.909,281.598
32,401.002,474.178,281.473
33,449.918,484.160,280.162
34,419.848,481.915,289.576
35,435.989,478.074,279.001
36,408.014,506.908,280.699
37,419.167,488.397,285.645
38,426.222,453.141,287.906
39,429.834,464.939,286.376
40,396.278,480.900,283.316
41,405.595,451.813,283.367
42,411.322,489.694,279.827
43,409.721,461.619,277.968
44,453.073,452.335,283.466
45,412.332,472.505,279.667
46,417.209,486.539,274.387
47,413.394,483.449,280.619
48,428.696,459.498,282.306
49,435.246,466.241,282.051
50,423.320,453.813,276.863
51,427.128,495.524,283.707
52,458.049,450.181,280.507
53,398.931,468.424,283.788
54,389.863,454.329,281.552
55,435.119,443.768,284.811
56,435.298,485.019,280.277
57,395.065,460.448,279.694
58,397.246,471.383,272.186
59,409.440,452.947,276.452
60,418.229,487.595,273.872
61,404.846,474.998,280.905
62,389.290,480.577,285.223
63,459.036,467.514,286.311
64,405.519,470.307,280.360
65,423.187,483.584,284.331
66,397.753,471.064,283.357
67,442.408,496.091,287.838
68,422.064,465.098,285.849
69,422.833,456.209,282.406
70,409.042,471.342,284.463
71,410.762,469.555,275.259
72,420.044,477.034,287.959
73,404.718,509.243,282.393
74,433.945,494.010,286.983
75,405.389,489.064,278.964
76,421.463,480.190,286.476
77,441.944,470.420,281.746
78,418.408,482.595,281.007
79,435.091,478.125,278.056
80,456.370,487.373,269.472
81,388.395,494.313,283.941
82,424.749,479.515,279.408
83,421.087,477.249,284.775
84,449.925,471.630,282.504
85,408.521,501.333,284.445
86,414.792,459.399,278.832
87,436.987,484.332,286.624
88,447.922,491.003,285.843
89,447.607,478.029,279.669
90,449.523,461.123,279.589
91,440.991,477.272,282.350
92,431.171,482.717,283.844
93,417.585,496.792,278.500
94,416.784,468.776,282.829
95,415.707,463.377,283.526
96,448.058,494.029,277.780
97,395.955,475.692,281.674
98,441.765,473.916,280.470
99,420.880,473.384,280.373
100,421.223,493.203,281.126
101,402.870,478.073,283.833
102,418.829,463.405,279.517
103,413.563,466.026,278.991
104,437.681,461.464,282.992
105,424.616,460.886,280.892
106,386.565,477.215,282.351
107,397.137,445.407,284.092
108,429.475,465.629,282.824
109,445.836,491.925,287.090
110,392.023,449.178,278.016
111,411.693,462.462,278.812
112,404.716,461.760,280.556
113,412.283,484.521,270.673
114,437.957,469.037,283.048
115,421.716,475.026,279.442
116,416.537,466.925,280.588
117,409.460,478.121,278.629
118,391.156,447.894,275.036
119,432.889,482.290,274.392
120,429.394,459.459,279.155
121,436.257,474.803,279.661
122,393.172,454.386,278.748
123,429.235,467.098,278.040
124,418.273,456.849,280.060
125,431.920,480.967,278.262
126,420.510,450.259,276.005
127,426.877,483.064,275.957
128,427.926,472.104,280.948
129,417.497,480.458,282.815
130,443.249,466.526,274.669
131,433.960,478.429,275.957
132,410.709,485.287,274.594
133,395.872,479.083,273.296
134,419.534,491.074,282.263
135,412.249,482.681,280.438
136,413.009,490.596,277.496
137,394.892,486.435,283.779
138,440.071,480.187,284.335
139,408.529,493.697,282.321
140,452.820,467.286,284.181
