Reading_Count,Pitch,Yaw,Pitotstatic
0,-962.024,-1055.134,616.650
1,-1039.588,-1067.453,626.534
2,-1020.117,-1070.079,618.279
3,-1022.111,-1015.982,616.935
4,-1011.700,-1027.858,614.726
5,-978.413,-1061.633,618.679
6,-1004.140,-1034.920,619.952
7,-992.266,-1023.651,608.344
8,-981.808,-1018.271,610.266
9,-1045.968,-1015.917,602.703
10,-996.545,-1039.036,610.805
11,-991.540,-1091.396,610.428
12,-1019.509,-1017.383,609.121
13,-1031.195,-1040.426,610.705
14,-972.979,-1037.504,613.345
15,-1027.888,-1033.254,611.579
16,-955.922,-1006.376,602.020
17,-956.448,-1046.048,614.404
18,-1019.818,-1014.192,607.176
19,-1002.316,-1047.620,612.245
20,-1001.215,-1038.221,614.705
21,-994.332,-1020.481,603.774
22,-981.504,-1007.481,609.909
23,-970.101,-1020.117,612.156
24,-963.852,-1008.830,612.229
25,-989.476,-1055.993,616.280
26,-1005.345,-1003.620,615.636
27,-984.752,-1016.588,617.362
28,-993.656,-1016.006,613.266
29,-1008.115,-1017.213,624.309
30,-999.226,-1032.617,616.508
31,-991.012,-1031.494,612.766
32,-989.839,-1040.380,620.663
33,-1009.995,-1066.911,618.520
34,-975.669,-1023.861,616.135
35,-1021.728,-998.176,604.853
36,-980.370,-995.942,611.164
37,-933.007,-1046.402,606.003
38,-927.966,-1024.054,598.456
39,-965.191,-1036.214,599.630
40,-982.898,-984.312,599.969
41,-968.998,-1052.165,609.009
42,-945.397,-1031.080,604.109
43,-1011.306,-1049.635,600.311
44,-973.322,-993.468,600.308
45,-972.789,-1049.146,608.788
46,-976.077,-1032.383,601.161
47,-994.044,-1003.036,606.203
48,-984.659,-1023.596,610.718
49,-1001.338,-979.134,604.505
50,-997.257,-1005.981,600.735
51,-947.999,-994.936,602.219
52,-957.638,-984.772,607.853
53,-970.470,-1006.014,602.457
54,-920.336,-1006.753,610.088
55,-1012.977,-1028.248,602.978
56,-971.405,-1016.305,605.593
57,-990.316,-1027.361,610.208
58,-958.412,-1027.650,603.359
59,-953.772,-1033.854,608.893
60,-972.112,-1037.193,603.839
61,-968.417,-1040.675,611.993
62,-1022.391,-998.306,607.390
63,-1027.816,-1072.405,607.172
64,-959.432,-1014.840,611.054
65,-959.778,-1034.423,607.469
66,-979.072,-1024.024,613.357
67,-979.916,-1052.289,618.737
68,-981.869,-1021.835,620.913
69,-980.635,-1040.212,615.554
70,-989.884,-1038.791,619.472
71,-961.517,-1036.687,619.319
72,-1034.088,-1049.587,627.002
73,-1050.906,-1042.784,622.241
74,-1017.950,-1051.689,623.255
75,-1013.151,-1033.418,618.633
76,-1009.572,-1067.156,622.617
77,-973.199,-1053.276,615.386
78,-966.448,-1030.766,613.496
79,-1010.633,-1028.219,611.449
80,-950.711,-1068.916,614.807
81,-990.887,-1005.073,610.773
82,-1022.103,-1023.792,607.551
83,-961.474,-1024.687,615.500
84,-1009.892,-1017.020,607.462
85,-1001.699,-1003.325,617.668
86,-975.754,-1033.798,611.904
87,-968.965,-1006.958,607.560
88,-951.123,-1001.020,604.766
89,-961.920,-1032.419,607.237
90,-965.674,-1027.078,606.902
91,-960.165,-1036.124,596.469
92,-956.946,-1020.108,618.814
93,-952.636,-1012.264,611.062
94,-970.172,-1020.546,608.874
95,-999.971,-1034.442,604.727
96,-938.832,-1015.001,607.909
97,-946.942,-1023.614,605.976
98,-947.454,-1026.354,605.228
99,-999.862,-1033.260,608.541
100,-969.706,-1036.164,600.295
101,-968.681,-1017.547,618.661
102,-986.972,-1032.768,616.333
103,-948.719,-1039.582,601.835
104,-997.388,-1022.933,618.615
105,-1000.957,-1024.511,608.036
106,-943.231,-985.402,615.301
107,-989.260,-1057.666,610.117
108,-979.998,-1044.809,613.921
109,-961.755,-1049.036,616.588
110,-964.221,-1028.731,609.129
111,-961.277,-1041.990,614.964
112,-1006.482,-1011.315,610.788
113,-970.715,-1007.098,610.129
114,-939.050,-994.656,616.062
115,-1002.629,-1013.314,606.442
116,-993.472,-1017.834,615.281
117,-998.038,-1025.451,615.342
118,-973.401,-1030.156,619.351
119,-1005.249,-1034.061,619.703
120,-979.935,-1013.211,612.401
121,-983.847,-1031.072,622.913
122,-989.189,-1036.896,618.596
123,-1000.551,-1065.249,617.633
124,-1004.174,-1046.990,619.778
125,-1022.658,-1019.316,620.171
126,-993.639,-1034.242,627.068
127,-967.882,-1057.920,624.077
128,-985.802,-1033.693,612.462
129,-983.022,-1031.489,620.122
130,-1011.011,-1056.973,625.771
131,-987.610,-1044.380,616.413
132,-1023.901,-1028.441,626.590
133,-1035.615,-1066.740,627.224
134,-1055.514,-1030.512,619.277
135,-1019.938,-1045.788,622.691
136,-998.518,-1015.713,616.113
137,-999.402,-993.094,621.936
138,-1014.244,-1048.545,622.353
139,-1011.531,-1065.142,617.420
140,-1017.844,-985.842,615.690
141,-1011.705,-1052.193,614.709
142,-950.105,-1029.303,609.333
143,-972.517,-981.313,620.197
144,-1015.006,-1053.568,625.804
145,-997.945,-1069.811,618.764
146,-993.133,-1084.121,619.019
147,-1009.955,-1047.889,623.564
148,-1003.962,-1097.578,624.339
149,-971.190,-1013.922,634.742
150,-1020.150,-1083.591,632.460
151,-1057.048,-1056.478,623.420
152,-960.556,-1038.868,619.630
153,-950.307,-1036.731,620.724
154,-988.829,-1045.618,619.739
155,-990.607,-1008.502,617.881
156,-982.052,-1028.954,613.488
157,-948.715,-1048.756,620.823
158,-995.145,-995.035,624.075
159,-992.941,-995.445,621.429
160,-979.188,-1045.068,619.537
161,-992.566,-1051.324,616.897
162,-966.774,-1030.923,623.667
163,-1024.426,-1054.461,619.054
164,-979.013,-1019.671,615.278
165,-973.824,-1058.242,618.159
166,-978.534,-1069.577,620.607
167,-967.962,-1035.655,630.785
168,-974.403,-1075.474,628.310
169,-1005.449,-1099.002,621.154
170,-1000.964,-1047.366,624.709
171,-1006.988,-1054.644,627.260
172,-1005.597,-1062.669,632.928
173,-1032.392,-1027.299,626.527
174,-995.888,-1022.570,616.293
175,-975.425,-1054.460,613.543
176,-978.887,-1040.172,624.772
177,-966.014,-1018.786,612.438
178,-1017.782,-1056.063,615.138
179,-1000.145,-1010.804,621.083
180,-1012.823,-1026.305,618.229
181,-1010.953,-1031.424,613.869
182,-982.653,-1047.744,614.904
183,-972.047,-1047.776,612.836
184,-993.471,-1021.725,625.882
185,-991.098,-1019.047,615.789
186,-997.099,-1046.760,614.323
187,-974.949,-1044.282,623.943
188,-1005.555,-995.936,614.594
189,-1012.706,-1055.712,616.473
190,-1007.426,-1040.271,611.432
191,-998.993,-1028.017,621.213
192,-994.967,-1069.963,614.890
193,-926.875,-1028.700,613.031
194,-969.346,-1046.977,612.559
195,-986.866,-1054.072,619.813
