Reading_Count,Pitch,Yaw,Pitotstatic
0,674.090,688.770,431.773
1,690.398,706.940,428.376
2,719.009,680.439,437.869
3,683.884,712.610,434.925
4,726.009,693.915,432.321
5,660.302,733.743,436.525
6,686.439,668.839,432.247
7,710.831,670.772,438.241
8,710.031,730.512,435.827
9,687.280,706.039,429.292
10,704.289,710.602,430.252
11,701.746,671.273,433.697
12,642.717,713.038,424.651
13,693.920,700.678,434.163
14,702.214,704.257,430.709
15,675.752,715.520,426.880
16,719.427,702.631,434.457
17,692.699,680.850,433.749
18,669.697,693.843,443.797
19,687.389,743.917,436.074
20,708.820,684.454,432.778
21,675.549,732.110,440.413
22,710.860,718.330,435.411
23,703.468,676.679,434.643
24,709.500,695.121,436.265
25,714.742,714.346,434.757
26,665.118,656.862,431.434
27,722.615,683.777,430.357
28,686.856,732.121,426.741
29,689.766,701.462,433.028
30,681.049,675.929,432.765
31,645.548,724.243,423.189
32,643.059,694.251,426.329
33,693.664,711.917,430.850
34,738.513,719.379,427.141
35,671.809,723.699,434.259
36,707.278,705.426,428.397
37,735.774,696.599,433.692
38,689.950,703.965,431.053
39,693.075,711.115,431.907
40,676.846,696.764,430.997
41,689.279,689.475,440.472
42,712.443,692.909,436.247
43,677.228,679.498,430.250
44,714.972,748.922,435.209
45,705.865,679.041,434.785
46,686.706,712.428,429.200
47,732.017,713.418,426.093
48,702.866,737.251,430.657
49,672.065,723.815,433.083
50,698.341,714.585,432.882
51,703.854,708.838,434.597
52,684.945,685.455,437.121
53,693.797,714.792,434.990
54,632.638,712.128,429.355
55,710.504,717.550,434.019
56,667.830,709.545,432.768
57,714.637,686.157,431.064
58,699.523,701.659,432.192
59,656.583,704.992,435.788
60,720.959,702.399,428.766
61,690.337,661.429,428.523
62,744.124,734.056,439.208
63,671.576,699.999,428.974
64,719.433,740.443,425.730
65,731.674,683.045,438.504
66,728.200,711.683,428.600
67,673.830,701.803,428.958
68,689.375,711.376,426.463
69,669.932,714.069,436.058
70,702.183,710.575,428.933
71,661.860,693.360,429.011
72,697.570,703.176,438.520
73,694.415,670.341,434.115
74,725.246,719.063,431.537
75,677.318,727.490,439.274
76,682.403,709.981,429.916
77,716.902,707.954,426.712
78,729.663,738.417,435.343
79,637.237,700.469,438.695
80,711.280,747.537,435.590
81,670.764,702.556,435.683
82,694.042,681.403,435.913
83,705.867,712.161,431.652
84,664.544,689.295,435.837
85,680.575,685.593,433.492
86,613.973,682.360,436.359
87,702.276,690.150,432.316
88,697.719,683.375,436.036
89,651.983,711.732,432.661
90,710.544,705.582,425.558
91,682.215,685.001,432.370
92,713.586,712.576,435.814
93,723.045,750.765,431.685
94,711.350,715.814,436.743
95,669.815,704.974,439.597
96,738.433,689.533,433.527
97,699.557,715.080,437.804
98,668.132,696.081,443.895
99,758.583,701.666,432.348
100,660.233,697.349,439.444
101,698.276,733.028,430.980
102,689.041,718.566,437.556
103,692.077,714.622,430.800
104,688.013,719.799,429.155
105,679.878,715.962,434.794
106,705.181,724.712,435.802
107,694.930,729.963,433.057
108,711.451,723.829,430.290
109,693.666,696.927,439.034
110,714.963,681.464,433.623
111,691.619,697.556,437.415
112,667.718,677.182,435.747
113,693.924,715.473,439.550
114,726.048,696.875,434.652
115,732.238,734.802,437.807
116,693.365,733.777,433.551
117,644.886,684.813,439.397
118,699.186,678.504,438.487
119,665.845,709.190,430.664
120,702.196,708.668,430.681
121,679.494,695.791,436.993
122,702.146,736.432,440.227
123,683.918,684.482,436.992
124,705.099,664.353,423.971
125,687.031,662.029,429.505
126,665.413,713.488,434.207
127,702.838,718.438,430.814
128,705.784,700.404,427.495
129,601.517,737.257,428.163
130,699.115,668.835,429.903
131,679.962,685.922,432.101
132,695.328,734.728,436.565
133,688.522,756.859,431.787
134,676.445,689.115,424.346
135,668.144,738.233,431.980
136,724.081,708.169,436.813
137,714.555,683.431,434.784
138,711.996,735.990,432.434
139,664.082,684.888,433.959
140,699.811,685.412,436.010
141,696.270,688.354,441.366
142,680.205,728.884,429.841
143,705.411,723.310,431.753
144,693.984,697.240,432.452
145,716.943,716.107,428.982
146,660.543,735.184,434.503
147,728.683,723.611,435.324
148,696.377,742.793,437.628
149,707.703,733.821,433.451
150,649.898,707.641,435.314
151,677.957,695.964,430.693
152,674.451,703.287,431.172
153,697.092,675.895,426.634
154,717.155,715.400,424.974
155,659.057,687.898,431.888
156,674.623,699.558,437.468
157,702.916,682.721,431.634
158,717.370,692.132,430.610
159,691.721,737.797,429.183
160,678.651,708.970,431.106
161,700.946,717.502,430.504
162,695.655,686.168,428.410
163,696.868,694.823,417.114
164,663.418,683.957,426.614
