Reading_Count,Pitch,Yaw,Pitotstatic
0,712.881,747.225,411.633
1,663.576,704.777,403.536
2,703.778,722.792,406.750
3,712.251,710.731,414.646
4,744.969,703.259,400.061
5,705.981,698.683,412.014
6,681.390,726.103,402.308
7,674.559,709.168,415.532
8,677.716,712.185,418.307
9,642.538,733.984,396.702
10,632.289,708.613,407.458
11,658.759,744.754,408.256
12,707.200,745.304,407.288
13,705.473,716.136,403.289
14,683.195,694.127,414.421
15,649.492,695.725,407.038
16,707.041,739.567,403.498
17,688.237,719.309,416.629
18,697.976,732.275,397.068
19,679.354,717.836,402.020
20,723.499,721.113,414.731
21,685.905,721.633,412.095
22,687.748,754.189,405.387
23,693.467,750.985,411.141
24,698.921,763.103,401.344
25,632.527,734.108,416.383
26,703.532,742.594,401.925
27,698.283,735.937,406.045
28,717.324,752.345,413.496
29,698.054,700.352,410.521
30,698.249,733.184,399.035
31,687.372,728.642,415.716
32,658.563,736.922,416.381
33,681.915,705.972,411.702
34,686.873,730.230,411.349
35,671.966,749.965,403.242
36,669.766,700.751,404.776
37,705.386,723.359,404.349
38,634.334,719.340,407.823
39,679.867,730.354,412.829
40,673.940,729.951,409.457
41,657.969,729.829,396.914
42,695.005,705.516,401.983
43,687.394,730.759,398.096
44,735.603,715.833,407.968
45,698.065,694.013,399.524
46,725.175,707.457,405.157
47,696.900,721.656,408.521
48,655.504,719.919,402.462
49,705.656,696.359,399.421
50,667.996,711.030,406.569
51,682.192,702.436,410.719
52,645.431,736.501,399.725
53,701.241,694.928,404.037
54,663.110,710.697,405.333
55,635.417,691.797,404.367
56,695.063,727.813,404.474
57,675.505,744.495,409.236
58,681.264,740.721,408.379
59,683.613,696.187,402.442
60,664.766,742.790,396.878
61,680.090,698.849,403.301
62,702.286,721.934,398.890
63,675.489,714.972,409.088
64,696.002,734.956,408.236
65,671.104,698.606,407.687
66,656.781,680.657,414.675
67,672.958,765.312,408.630
68,591.251,727.189,412.096
69,690.790,713.610,406.972
70,646.615,694.083,396.259
71,642.804,698.668,402.262
72,701.018,735.249,406.273
73,663.259,700.427,407.114
74,654.700,743.341,401.463
75,657.186,699.891,410.558
76,660.490,728.794,396.698
77,712.604,750.607,398.230
78,738.406,795.073,404.633
79,649.374,714.283,414.798
80,719.808,690.309,408.056
81,703.028,700.419,408.948
82,696.767,706.551,403.653
83,682.087,718.551,408.854
84,684.910,720.479,409.983
85,664.330,742.566,399.158
86,708.777,774.391,403.009
87,654.007,734.700,413.012
88,642.126,722.561,408.131
89,720.322,771.331,408.254
90,725.369,740.614,418.786
91,727.334,732.905,404.520
92,698.374,716.066,407.372
93,659.172,658.035,410.656
94,659.153,717.768,402.734
95,699.330,722.131,413.266
96,643.118,721.916,407.285
97,663.702,745.464,402.865
98,722.522,736.204,405.120
99,701.721,727.290,404.858
100,696.713,701.048,408.010
101,671.656,695.968,416.210
102,715.368,723.572,415.081
103,654.026,729.344,402.856
104,674.658,733.901,394.992
105,686.425,721.611,397.953
106,636.962,740.517,408.641
107,697.749,707.981,415.319
108,662.031,720.516,392.292
109,678.314,720.974,411.580
110,678.373,734.529,401.518
111,683.516,731.190,412.641
112,658.762,721.818,399.074
113,702.735,718.467,406.881
114,702.409,780.176,407.414
115,677.994,733.891,402.237
116,682.932,702.872,401.919
117,671.753,707.268,400.498
118,689.387,711.712,394.227
119,648.492,677.120,403.822
120,738.148,705.314,400.312
121,719.226,707.546,411.710
122,687.106,740.525,407.481
123,685.527,698.517,399.173
124,692.325,698.480,406.399
125,668.743,718.642,398.975
126,666.775,744.658,396.755
127,673.817,673.998,400.076
128,688.375,702.633,402.609
129,709.263,674.684,415.948
130,696.363,709.621,411.929
