Reading_Count,Pitch,Yaw,Pitotstatic
0,37.247,-28.636,104.159
1,38.048,-27.717,104.463
2,39.223,-29.949,103.604
3,34.199,-29.349,103.070
4,33.640,-30.260,103.611
5,33.247,-29.171,102.725
6,32.669,-29.222,103.239
7,35.797,-27.961,102.324
8,38.860,-26.355,103.751
9,41.348,-27.258,103.917
10,37.262,-29.362,103.193
11,40.835,-26.898,102.562
12,40.013,-27.508,102.937
13,38.557,-28.383,104.041
14,37.821,-27.793,104.127
15,41.315,-29.554,103.062
16,36.105,-27.676,101.586
17,38.420,-28.723,103.536
18,38.753,-29.750,104.099
19,41.437,-27.371,102.531
20,37.959,-27.321,104.297
21,38.492,-29.130,102.925
22,40.706,-28.959,103.556
23,37.041,-26.109,104.471
24,36.971,-26.067,104.133
25,38.991,-26.769,104.419
26,40.014,-27.239,104.598
27,38.048,-26.820,104.928
28,46.073,-27.760,104.328
29,38.012,-28.377,105.295
30,40.577,-26.125,104.431
31,41.993,-28.128,104.048
32,41.944,-28.153,105.245
33,44.832,-27.679,104.349
34,39.503,-28.465,105.134
35,45.352,-28.303,104.903
36,41.510,-27.745,104.942
37,40.744,-28.999,104.949
38,40.421,-28.000,105.314
39,42.812,-28.795,104.592
40,44.907,-27.018,105.354
41,41.305,-26.912,104.956
42,39.607,-28.598,105.404
43,43.867,-27.180,104.599
44,49.799,-27.508,105.019
45,41.053,-27.385,104.380
46,39.447,-27.397,105.483
47,39.610,-27.218,105.071
48,38.311,-26.256,104.485
49,42.552,-27.383,103.334
50,43.034,-26.158,104.780
51,41.365,-26.924,104.472
52,46.991,-25.893,104.973
53,40.125,-28.995,104.288
54,46.635,-27.412,104.348
55,41.153,-29.039,103.529
56,38.152,-28.557,104.279
57,33.423,-25.922,104.335
58,41.657,-26.810,103.992
59,37.593,-27.458,103.814
60,39.125,-27.517,103.981
61,42.710,-27.975,103.903
62,43.131,-26.411,104.011
63,44.524,-28.779,105.120
64,48.196,-26.756,103.740
65,41.097,-27.936,104.394
66,45.461,-26.771,105.735
67,41.631,-27.593,104.857
68,47.155,-28.187,103.777
69,42.350,-25.678,104.410
70,43.781,-27.786,103.938
71,44.377,-25.888,104.882
72,43.292,-26.148,105.238
73,46.322,-26.487,104.894
74,42.271,-26.948,103.504
75,43.234,-25.193,104.034
76,41.697,-26.984,104.744
77,44.433,-25.207,105.119
78,45.102,-26.017,104.511
79,41.826,-28.019,104.584
80,43.448,-25.422,104.712
81,43.931,-27.707,104.408
82,39.617,-27.177,104.434
83,44.892,-25.618,103.684
84,33.433,-25.082,104.110
85,40.251,-27.446,103.685
86,43.210,-25.860,104.176
87,45.840,-27.160,104.159
88,38.166,-25.958,104.160
89,43.865,-25.922,104.875
90,34.047,-27.833,103.967
91,42.794,-26.006,103.150
92,45.580,-26.478,103.654
93,38.649,-25.615,104.092
94,46.384,-26.422,104.432
95,46.114,-26.699,103.618
96,44.540,-27.080,103.258
97,42.822,-26.773,104.066
98,48.929,-26.831,104.203
99,41.166,-28.624,104.174
100,43.000,-26.370,103.945
101,45.386,-28.174,105.204
102,42.728,-27.760,103.373
103,40.065,-27.916,103.571
104,45.919,-27.263,103.454
105,35.147,-26.578,102.948
106,45.684,-26.641,102.223
107,41.311,-24.755,102.740
108,41.423,-26.205,103.558
109,41.174,-27.336,102.603
110,46.144,-26.264,102.662
111,41.377,-25.110,102.222
