Reading_Count,Pitch,Yaw,Pitotstatic
0,-74.676,725.979,478.472
1,-75.149,696.515,475.987
2,-85.435,704.253,477.752
3,-67.084,712.099,480.524
4,-68.522,715.480,480.019
5,-73.072,719.169,479.501
6,-83.691,729.806,479.881
7,-65.483,733.438,480.415
8,-77.198,721.100,480.243
9,-62.842,730.515,481.698
10,-62.022,720.166,479.858
11,-65.201,708.136,479.247
12,-76.082,750.118,479.612
13,-83.215,748.693,481.121
14,-67.695,714.262,481.744
15,-70.219,729.639,483.526
16,-74.632,714.871,482.698
17,-75.463,719.294,481.783
18,-69.814,695.852,470.664
19,-66.117,733.444,480.168
20,-74.955,726.689,475.984
21,-68.189,729.692,480.207
22,-63.970,709.827,479.021
23,-65.483,700.775,480.388
24,-70.270,723.998,477.130
25,-58.463,714.952,476.812
26,-70.184,697.385,474.525
27,-66.705,701.108,474.576
28,-66.037,704.699,473.942
29,-63.101,725.528,474.674
30,-61.485,704.781,470.131
31,-70.189,695.087,475.749
32,-65.287,716.429,472.711
33,-77.199,696.450,470.170
34,-76.720,696.418,470.035
35,-62.318,706.578,467.874
36,-69.079,680.680,466.615
37,-67.177,710.487,464.248
38,-78.165,703.289,469.816
39,-68.293,702.329,472.485
40,-66.913,703.564,469.169
41,-67.600,710.892,470.270
42,-61.197,717.359,475.509
43,-65.611,695.168,471.651
44,-61.737,696.471,473.281
45,-65.142,706.952,473.741
46,-62.276,707.705,477.140
47,-58.919,707.672,473.823
48,-59.897,692.700,475.662
49,-64.536,705.067,477.317
50,-56.387,720.243,480.446
51,-62.437,714.450,476.106
52,-61.161,698.479,472.660
53,-57.138,707.183,476.528
54,-64.775,721.059,475.781
55,-63.191,708.560,479.374
56,-68.229,685.857,477.970
57,-75.211,712.335,477.365
58,-63.664,706.520,485.604
59,-63.718,726.426,486.389
60,-66.154,712.173,482.583
61,-59.908,707.946,476.933
62,-58.894,701.162,483.919
63,-57.091,727.458,483.577
64,-60.866,697.937,479.507
65,-64.004,726.107,481.249
66,-62.594,700.852,479.540
67,-59.142,707.091,478.537
68,-54.334,700.199,479.054
69,-74.684,721.108,482.619
70,-57.124,723.257,480.729
71,-64.205,703.646,476.591
72,-64.911,708.868,476.799
73,-63.615,701.659,480.457
74,-66.518,704.999,477.675
