Reading_Count,Pitch,Yaw,Pitotstatic
0,-76.850,-736.074,639.107
1,-81.597,-733.577,639.113
2,-73.061,-755.212,645.140
3,-68.387,-740.311,643.594
4,-86.626,-745.692,643.420
5,-75.885,-751.689,646.562
6,-69.138,-757.165,646.947
7,-81.671,-734.299,644.263
8,-87.354,-753.639,644.749
9,-84.023,-750.388,643.693
10,-80.936,-743.107,638.648
11,-71.272,-743.200,641.744
12,-82.969,-749.313,637.882
13,-71.360,-738.370,635.403
14,-79.390,-730.622,635.164
15,-89.794,-744.044,638.975
16,-67.869,-728.369,638.647
17,-68.572,-741.032,633.464
18,-70.999,-739.573,642.495
19,-75.488,-745.927,637.514
20,-65.845,-737.549,636.931
21,-82.943,-747.466,648.205
22,-61.224,-740.126,643.648
23,-76.212,-744.073,640.933
24,-60.039,-745.798,637.989
25,-68.748,-747.964,639.887
26,-80.437,-737.545,635.835
27,-65.359,-726.815,639.196
28,-90.226,-730.197,641.358
29,-83.725,-727.583,636.879
30,-69.647,-745.989,637.279
31,-76.047,-756.638,644.586
32,-70.817,-759.571,642.055
33,-68.248,-743.368,643.632
34,-85.454,-748.688,646.201
35,-62.124,-743.715,646.627
36,-70.813,-742.146,640.314
37,-55.234,-743.515,643.573
38,-69.086,-756.439,645.766
39,-69.063,-753.373,641.118
40,-73.812,-758.074,646.856
41,-77.514,-741.317,654.768
42,-71.338,-742.318,647.486
43,-59.824,-761.199,647.504
44,-80.317,-722.394,653.859
45,-67.104,-741.910,646.913
46,-72.243,-746.203,654.371
47,-70.773,-764.546,656.649
48,-68.610,-760.541,653.510
49,-81.972,-750.877,649.745
50,-65.167,-760.149,654.926
51,-71.185,-764.367,654.428
52,-79.033,-741.620,648.780
53,-94.602,-757.325,655.879
54,-84.873,-763.420,648.212
55,-77.833,-753.686,652.998
56,-71.265,-764.601,655.265
57,-71.780,-751.883,650.887
58,-77.185,-747.080,649.083
59,-73.800,-751.759,647.372
60,-67.925,-741.203,653.694
61,-67.702,-756.659,649.809
62,-65.517,-734.071,651.432
63,-60.568,-736.022,653.994
64,-69.945,-748.129,646.186
65,-86.483,-751.281,647.683
66,-75.104,-752.106,650.569
67,-75.528,-752.670,645.558
68,-70.968,-745.406,642.952
69,-83.974,-752.421,642.989
70,-62.232,-724.375,638.842
71,-74.921,-735.951,639.761
72,-72.801,-748.480,638.460
73,-64.673,-738.775,639.718
74,-58.072,-730.937,636.030
75,-53.165,-747.642,642.287
76,-73.607,-729.901,641.223
77,-66.426,-744.344,636.299
78,-72.486,-734.482,638.544
79,-66.360,-761.609,642.060
80,-78.212,-722.596,642.591
81,-84.075,-734.245,642.760
82,-60.170,-752.134,645.016
83,-80.863,-763.964,642.233
84,-73.856,-743.519,644.674
85,-81.334,-748.172,650.701
86,-61.141,-751.177,640.098
87,-62.667,-748.515,639.904
88,-60.820,-752.421,644.658
89,-57.903,-756.940,642.395
90,-73.895,-744.598,639.517
91,-73.942,-734.555,639.054
92,-61.859,-732.620,641.374
93,-77.679,-736.320,640.032
94,-79.295,-730.583,639.045
95,-67.615,-750.297,641.524
96,-70.849,-739.493,639.479
97,-73.608,-716.526,639.841
98,-68.528,-728.129,640.160
99,-64.295,-755.230,642.104
100,-61.699,-748.957,645.546
101,-59.766,-747.109,647.458
102,-65.740,-748.397,643.907
103,-62.822,-756.802,641.701
104,-66.122,-726.103,642.002
105,-60.870,-736.942,636.871
106,-60.434,-738.293,632.748
107,-77.463,-728.682,639.709
108,-61.015,-732.819,633.411
109,-66.820,-735.917,635.356
110,-60.132,-726.899,636.213
111,-56.703,-750.589,641.481
112,-61.775,-723.879,634.831
113,-75.617,-740.531,637.042
114,-61.589,-746.292,640.976
115,-75.735,-746.804,639.782
116,-73.575,-735.913,640.423
117,-77.318,-742.300,647.401
118,-73.083,-732.516,639.562
119,-63.906,-731.898,639.534
120,-64.013,-743.213,643.163
121,-69.144,-724.909,638.128
122,-85.620,-732.095,638.980
123,-56.825,-744.991,638.966
124,-56.167,-733.693,640.499
125,-74.524,-734.725,638.968
126,-73.030,-735.405,642.150
127,-75.923,-741.552,643.060
128,-43.993,-733.539,643.189
129,-69.977,-750.770,639.016
130,-63.775,-739.195,643.966
131,-75.077,-723.496,641.496
132,-68.177,-739.384,647.237
133,-71.563,-744.549,643.282
134,-59.453,-742.360,639.028
135,-62.492,-730.802,641.795
136,-59.634,-758.741,648.078
137,-82.308,-756.898,642.587
138,-77.807,-758.524,641.401
139,-58.242,-736.441,645.385
140,-66.039,-733.523,641.927
141,-69.795,-759.051,639.877
142,-67.908,-731.166,636.310
143,-59.399,-730.508,636.748
144,-62.672,-735.722,635.556
145,-64.467,-742.775,639.190
146,-69.161,-728.677,639.223
147,-76.529,-716.177,640.231
148,-64.214,-749.834,640.037
149,-65.664,-729.045,644.145
150,-71.724,-721.311,636.353
151,-69.922,-751.090,640.092
152,-64.637,-741.208,645.188
153,-66.089,-718.397,636.222
154,-67.246,-742.284,642.862
155,-76.455,-735.277,643.838
156,-68.976,-731.627,639.264
157,-79.975,-722.349,642.928
158,-78.418,-749.720,647.170
159,-64.263,-749.185,642.602
160,-66.536,-744.820,646.601
161,-68.574,-748.423,649.430
162,-48.602,-736.044,641.900
163,-67.875,-739.156,640.160
164,-67.597,-722.169,645.711
165,-73.993,-737.407,643.959
166,-58.579,-742.366,637.928
167,-74.060,-732.377,645.400
168,-69.039,-733.501,646.081
169,-61.783,-744.036,642.833
170,-83.543,-753.783,644.576
171,-55.605,-755.969,646.413
172,-55.800,-727.278,641.653
173,-78.679,-721.948,645.245
174,-61.724,-725.146,645.259
175,-71.085,-730.947,643.621
176,-58.694,-741.013,643.438
177,-68.629,-739.231,649.372
178,-81.596,-747.065,642.549
179,-63.966,-739.066,648.902
180,-70.240,-733.472,646.352
181,-91.269,-755.609,642.807
182,-80.420,-746.011,644.710
183,-88.115,-748.368,649.349
184,-70.611,-741.818,642.681
185,-77.055,-749.976,641.883
186,-85.779,-736.081,643.584
187,-59.057,-738.243,643.249
188,-67.741,-734.175,644.447
189,-75.610,-741.272,645.373
190,-81.286,-735.350,649.621
191,-44.087,-742.648,643.699
192,-70.698,-741.318,643.948
193,-69.979,-743.436,651.021
194,-78.405,-736.119,645.319
195,-74.062,-754.903,648.955
196,-74.535,-751.991,650.811
197,-65.226,-741.115,638.875
198,-70.914,-713.276,643.000
199,-70.133,-751.607,645.726
